Category,Product Name,Customer Rating,Sentiment,Emotion,text
Kitchen,Bagus Anti Bau Gel Lemari Es 180 gr,1,Negative,Sadness,Pengiriman sangat lama
Gaming,PS2 HDD 120GB FAT Sony Asli Full Games + 2 Stik - MESIN AJA,5,Positive,Love,"BARANG MULUS, PACKINGAN OK, KELENGKAPAN BARANG JUGA OK, TINGGAL KENDALA DI TV SENDIRI WKWKWK, UNTUK MASALAH PS2NYA REKOMENDASI LAH BAGI YG MAU BELI PS2 DISINI. :)"
Kids and Baby Fashion,?YUKSHOPING? R115 Tas Anak TK Ransel kecil Karakter Backpack Motif - RILAKUMA,1,Negative,Fear,Barang tidak sesuai dengan pesanan
Computers and Laptops,SSD 256GB RX7 SATA,1,Negative,Anger,"Ini gmn, ssd nya gak bisa di pake.... Sy minta ganti..."
Toys and Hobbies,sale promo hot wheels curah/murah/mobil hotwheel/terbaru - 52 chevy,2,Negative,Fear,"mobil bukan asli hot wheels, sy kira aslinya"
Carpentry,Mesin Bor Baterai Tangan / Cordless Drill Battery Orion CD-6650,1,Negative,Sadness,Mengecewakan.. 1 battery tidak berfungsi.
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,1,Negative,Anger,BOHONG gak dapat Hadiah kapok beli d sini ??????????????
Camera,"Kain background green screen hijau stabilo 1,6mx3m kain green screen - Hijau",5,Positive,Happy,"seller ramah & responsif, order+bayar langsung dikirim, pengiriman 1 hari sampai, kain bagus, green screen berfungsi sangat baik, terima kasih"
Kids and Baby Fashion,Topi bayi rajut newborn / Kupluk bayi rajut / Topi kupluk bayi pom pom - Hitam,1,Negative,Fear,"Hati-hati kalo beli barang di toko ini, deskripsi penjual dan real barang datangnya harus jelas di lihat. Bacain aja tiap ada pembeli bintang 1 komentar di produknya, respon penjual gimana, chat penjual ga mencerminkan seseorang yang baik."
Kitchen,Pisau Set 6 in 1 Stainless Ceramic Anti Lengket Pisau 1 Set isi 8,4,Positive,Happy,Barang nya bagus sesuai dengan gambar dan tajam juga Semoga awet deh pisau nya
Health,Bayfresh Reed Diffuser Device Pengharum Ruangan Mint Eucalyptus - Reguler,1,Negative,Sadness,Ga sesuai pesanan
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,1,Negative,Fear,"diskon nya nipu,barang nya ternyata sesuai dengan harga"
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,5,Positive,Happy,terimakaasih...pesanan sudah sampai. pas buat anak2.
Body Care,Dove Body Wash Deeply Nourishing Refill 850 Ml,1,Negative,Anger,"kualitas barang dibanding harga nya hanya so so lahh....pelayanan minus -100 sbgmn layaknya kesombongan seorang raja, apalagi pengiriman barang, seenak jidat macam tidak ada lagi produsen consumer goods lain di tata surya ini!!! no wonder nilai / valuasi perusahaan anda sudah turun lebih dari 50% dalam 1 tahun terakhir ini. semoga makin jeblok dan gulung tikar kmdn pulang kampung. SEMOGA!!!"
Household,POT BUNGA MOTIF TAWON PUTIH - 10,3,Negative,Sadness,"ini pembelian saya yg kedua, pmbelian yg sbelumnya potnya semua bagus, yg kedua ni saya beli 6 pot dan kyk ada bekas tembelan plastik retak, saya beli 6 dan semuanya sprti ini.."
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,5,Positive,Love,Lancaaaaarr semuanya. Kamarnya bagus. Terimakasih banyak yaaaaa ????
Household,Oxihom Tempat Keranjang Baju Kotor Pakaian Plastik Laundry Basket - Putih,2,Negative,Sadness,"Pesannya warna putih, datengnya abu2. Ini sudah kedua kalinya, yg pertama saya balikin ke gudang sarinah trs ternyata warna putih nggak ada jadi saya di refund uang. Yg kedua pesen lg warna putih datengnya abu2 tp ya sudah lah, saya sudah lelah"
Gaming,PS4 Cyberpunk 2077 (R3/English),5,Positive,Happy,"Selalu puas dgn pelayanan seller, pengirimannya cpt dan harga kompetitif...serta mumpung lg ada update next gen"
Camera,Kids camera Kamera Mini anak / camera anak / camera kids X2 - Merah Muda,2,Negative,Sadness,kamera yang saya beli baru dipakai 1 hari sudah layarnya rusak. dengan harga yg cukup mahal barangnya tidak bagus mutunya.
Food and Drink,DIMSUM SEHAT DAN HALAL,1,Negative,Sadness,Kali ini dimsum nya hancur
Books,Buku JAGO PROYEK untuk Arsitek dan Sipil,3,Positive,Happy,"Saya kira bukunya gede ternyata kecil,selain kecil tidak tebal juga.untuk packing lebih di tingkatkan lagi karena bukunya ujungnya basah.selebihnya termasuk respons bagus .."
Animal Care,DESINFEKTAN MedLab 5 Liter antiseptik,5,Positive,Happy,"Proses cepat, pengiriman cepat, packaging sangat aman, barang terjamin tdk ada bocor..."
Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 15,1,Negative,Sadness,"Tipis bgt, jelek"
Gaming,Stick stik Ps 2 PS2 tw ELITE - Hitam,5,Positive,Love,"Packingnya rapi dan aman pakai bubblewrap, kualitasnya bagus udah dicoba dan berfungsi semua gak ada kendala, tombolnya empuk dan tidak keras, top markotop lah."
Kitchen,Tefal Cook & Clean Frypan 24cm Wajan Anti Lengket,2,Negative,Sadness,kecewa. krn pd saat brg tsb sampai kami tdk ada dirmh. dan oleh kurir paketnya dilempar yg mengakibatkan bodi wajan tsb penyok.
Camera,KNF Concept 4-In-1 Camera Lens Cleaning Pen Camera Lens Cleaning Kit,5,Positive,Happy,"Pengantaran tepat waktu, packaging rapih, barang juga dalam kondisi bagus."
Tour and Travel,13 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,5,Positive,Happy,"good seller, ramah dan proses cepat"
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,5,Positive,Love,"barang sesuai kualitas oke, rekomendasi seller ni"
Toys and Hobbies,Kereta Thomas Mainan Thomas,1,Negative,Anger,buruk
Computers and Laptops,Digital Aliance Keyboard Gaming Meca Warrior X RGB - Hitam,1,Negative,Anger,"GUA BELI DAPETNYA V2, DI DESC GADA PENJELASAN MENGENAI VERSI, BAGUSAN V1 APALAGI RGBNYA RGB V2 BENER BENER CUMA RED GREEN BLUE SISA WARNANYA GAGUNA SWITCH PULLER GADAPET RGB REDUP PULA NGGA ADA PEMBERITAHUAN MENGENAI VERSI KEYBOARDNYA BENER2 KECEWA KAPOK BELI DA Ambil ae v*rt*x v7 tuh bagus drpd ini kecewa mau gua jual lagi pokoknya"
Gaming,NINTENDO SWITCH LEGEND OF ZELDA BREATH OF THE WILD,5,Positive,Happy,Sudah tidak perlu diragukan lagi Seller ini. Mantap dah ??? Tinggal tunggu waktu kosong untuk main Zelda BOTW ini. Baru tes masuk dan nyalakan saja berjalan lancar normal. Belum sempat main semoga tidak ada kendala. Packing superrrr aman dan kondisi BNIB segel aman
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",5,Positive,Love,"PRODUK BAGUS, PROSES SANGAT CEPAT, PENJUAL RAMAH DAN DESAIN BAGUS, KAMI AKAN PESAN LAGI"
Food and Drink,The OG - 10 pcs,1,Negative,Fear,Pesan yg varian 20pcs tp cuma dikirim 10pcs
Tour and Travel,7 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,5,Positive,Love,Kereeeeennnnnn. Mantab
Household,"MINISO Kotak Penyimpanan Dengan Tutup Kotak Penyimpanan Kapasitas Besa - Clear, large size",5,Positive,Happy,"Produk Sesuai. Material Produk Bagus. Cocok untuk di jadikan tmpt penyimpanan masker.. Jadi lbh rapi dan enak di lihat, gampang untuk mengambil masker.."
Movies and Music,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,5,Positive,Happy,"packing rapi, respon cepatt."
Toys and Hobbies,WEREWOLF CARD PARTY PACK,1,Negative,Sadness,Kecewa sih. Potongannya gak rapi. Ukurannya beda beda. Ada yg lebih besar lebih kecil wtf dgn harga segitu harusnya kualitas uda bagus. Gak worth! Setipis kartu remi. Bagusnya dikemasan doang. Kemasannya oke menarik. Tp yg paling penting kan isinya pak. 75k wtf. Gak ikhlas.
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,5,Positive,Happy,Bahannya lembut. anti slip. Ukuran sesuai. Bahannya tebal. Warnanya cantik ??.
Books,Kapita Selekta Kedokteran Edisi 4 Revisi 2016 (Buku 1+ 2) Original,3,Positive,Happy,barang bagus sesuai gambar tapi gaberwarna
Camera,Flash Godox TT520 II plus Wireless Trigger Speedlite kamera mirrorless,5,Positive,Happy,seller ramah pengirimannya juga cepat dan barangnya mantap Positive banget tokonya
Sport,"Paket Komplit Sepatu Futsal Anak Lengkap Dengan Tas Dekker Kaoskaki - SEPATU SAJA, 35",1,Negative,Anger,Jelekkk sepatu nya gak
Sport,"Sepatu Bola Bahan Kulit - Hitam, 39",1,Negative,Anger,barang cacat
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,5,Positive,Happy,Kartu bekerja dengan baik begitupun sellernya yang sigap menjawab semua pertanyaan..
Men's Fashion,sepatu safety caterpillar ori - 39,2,Negative,Sadness,baru di pake sekali udah robek sol nya
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,5,Positive,Happy,"beli 2 beda warna, tp sama sis nya dikirim warna yg sama. udah terlanjur dipack sama sis nya, diganti ovo lho ke saya.. padahal sy terima 2 barang. tanggung jawab sekalii. celana sesuai deskripsi."
Precious Metal,RM New 2 g,5,Positive,Happy,respon cepat terimakasih
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,5,Positive,Happy,harga murah qualitas ok respon cepat pengiriman cepat
Automotive,Black Retrim - Penghitam Bodi Plastik Dasbor Motor Mobil Permanen,5,Positive,Love,Ban jadi hitam kembali! Mantap.
Party Supplies and Craft,Kardus untuk keamanan packing,1,Negative,Anger,WORST SERVICE!!!!!!
Camera,Smart Camera Wifi V380 HD720P Wireless Mini IP CCTV Phone Audio,4,Positive,Happy,"Brg berfungsi dg baik,walau terkendala diawal cara pengoprasian.tp stlah 1 jam mncba akhirnya bisa.smoga awet."
Office & Stationery,Kalkulator Citizen CT-512 - Kalkulator Ukuran Sedang 12 Digit,2,Negative,Fear,beli 2 pcs tapi yang 1 rusak
Gaming,Memory Card PS2 Free MCboot Multi,5,Positive,Happy,kelengkapan sesuai. Harganya bersaing. harus dimodif casingnya biar bisa masuk ke ps2 seri 50006
Office & Stationery,Kalkulator Citizen SDC 868L 12 Digit 2 Power,1,Negative,Fear,Barang pecah dan rusak saat diterima
Office & Stationery,Deli mini cutter portabel durable cute size E2050 - Biru,5,Positive,Love,"gumush bgt cutternyaa imut�, warna pinkkknya cutee, seneng bangedddd lochh. thank you deliii. peralatannya lengkap and keren????"
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,5,Positive,Happy,"Proses pesanan cepat. Packaging aman ??. Packaging rapi. Hasilnya matte. Aplikator mudah dipakai. Thank you,beli lg ah warna lain??"
Movies and Music,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,2,Negative,Sadness,kurang bagus
Food and Drink,PRONAS Paket Luncheon A Free Canister,3,Negative,Fear,"Pengiriman lambat, seminggu baru sampai. Bagi yang membutuhkan cepat, lebih baik beli di supermarket langsung"
Camera,Magic Clamp / Magic Arm 11 Inch includ Super C-Clamp,5,Positive,Happy,"Puas Banget ?????????? Barang sesuai harapan, kualitas bahan bagus dan Kokoh..Response penjual sangat baik (cepat) ..Terima kasih banyak Gan????????????Sukses selalu ya.."
Muslim Fashion,Pashmina Sabyan Diamond Kerudung Jilbab Pasmina Panjang - PS G.Bottle,2,Negative,Sadness,tidak ada talinya??
Electronics,IWARE ZJ-5809 MINI PORTABLE BLUETOOTH THERMAL PRINTER PPOB/KASIR 58MM,5,Positive,Happy,"ditrima barangnya dg baik dan memuaskan, trimakasi ya toko Pedia smg sukses trus"
Household,KANTONG PLASTIK SAMPAH UKURAN 60x100 & 90x120 cm - 60x101,5,Positive,Happy,"kantong sampahnya tebel, ga bocor, ga rembes. kualitas oke banget. saya selalu beli disini."
Camera,Drone Kamera Drone Camera DRONES FPV Quadcopter Foldable HD 4K Altit,3,Negative,Sadness,"drone sulit dikendalikan. take off selalu miring wlpun ud kalibrasi sesuai kertas petunjuk. menu app android bhs inggris tapi pesan errornya bahasa mandarin, gak bisa baca."
Books,Buku JAGO PROYEK untuk Arsitek dan Sipil,4,Positive,Happy,barang aman dan sesuai pesanan
Women's Fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,5,Positive,Happy,"oke sih ini. bahannya enak buat dipakai. tebal tipisnya jg perfect buat sy, ga ketebelan ga ketipisan"
Movies and Music,MIXIO Sound card V8 Mixer SoundCard V8 MIXER Audio USB External,2,Negative,Fear,sayang sekali mau tukar kerana ada yg tak fungsi tapi mahal di ongkir
Movies and Music,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,4,Positive,Happy,barangnya cepat sampai terimakasih
Household,Tineco Deodorizing and Cleaning Solution Cairan Pel Pembersih Lantai,5,Positive,Love,"Packingnya BEST banget deh pokoknya aman. Kotak juga di double in, ada sterofoam didalam kotak jadi botol aman."
Food and Drink,Kripik Usus Ayam 1kg Super,1,Negative,Anger,"Rasanya gak spt biasanya. Pembelian yg ke 3 ini ASIN KEBANGETAN !!! Udah gitu packingannya cuma dibuble wrap, tdk diberi dos spt biasanya, sehingga kripiknya banyak yg hancur !!"
Gaming,CONVERTER KONVERTER USB DOUBLE STICK PS2 KE PS7,1,Negative,Fear,Barangnya tidak seperti barang baru dan tanpa kemasan pabrik.
Health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,5,Positive,Happy,pengirimannya cepat. packingannya bgs
Men's Fashion,Tas Ransel Laptop Backpack Waterproof Franzen Rapid Rulle Series 601 - Biru,5,Positive,Happy,Jahitannya rapi. Ukuran sesuai. Nyaman dipakai. Modelnya keren
Mother and Baby,"Mamaway Korset Pelangsing Pasca Melahirkan Nano Bamboo - Abu-abu,M",4,Positive,Happy,sesuai ekspetasi..??
Beauty,Madame Gie Color Pop Lip Balm Fruity Series - Yuzu Lemon,5,Positive,Happy,seneng bgt nyampe nya cepettttttttt
Muslim Fashion,Bella Square Hijab Segiempat Part 1,2,Negative,Fear,warnanya tidak sesuai
Men's Fashion,Woodbags Sling Bag Mores - Hitam Kuning,2,Negative,Sadness,Baru pake 5 hr ud robek ??
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",1,Negative,Sadness,"tertera harga aslinya 110rb.. kirain barangnya kualitas premium lah minimal, ternyata yg dateng barang kualitas rendah, packing nya juga asal2an.. payah."
Electronics,Lampu LED STRIP SELANG 3528 2835 10M 220V 10 Meter 5050 Outdoor RGB,1,Negative,Anger,"sy pernah usaha jd sy tdk mau menjelekan usaha org, sya toleransi klo pertama beli colokan rusak sy anggap kurir, tpi transaksi ke-2 ini lampu 2dari 3 hanya nyala setengah, bagaimana admin jualan tidak cek dulu sebelum pac d kirim. jujur saya kecewa, saya beli barang mungkin murah tapi bukan yg rusak donk.. cukup terakhir kali belanja di toko ini ????"
Food and Drink,Marumiya Rice Topping Furikake Abon Tabur Jepang - GOMASHIO 45gr,5,Positive,Love,"Terima Kasih Banyak Telah Melayani dengan Baik. Semua Products Bagus & Packaging nya aman. Products Sesuai foto, Harga bersaing dengan bagus. Pengiriman Cepat &Tepat. Very Recommended Shop &Seller. Next pasti akan sering blanja Lagi di sini deh. Semoga semakin maju & sukses ya."
Body Care,Twinpack Instance Hand Sanitizer Alcohol 75% 500 ml,5,Positive,Happy,Barangnya oke dan harganya jg terjangkau. Packingnya rapi bgt. jempolan sellernya
Phones and Tablets,"Apple iPad Air 4 2020 256GB 64GB Wifi Only 10.9 256 64 Not Cellular - WIFI 64 GB, Grey",1,Negative,Fear,"seller tidak jujur&pengiriman super lama pdhl pesen gojek instant. di hari pemesanan di info kalau ada suara MARHABA/ HELLO krn ketekan, pdhl seumur2 beli apple ga pernah ada kasus bs ketekan kalau belum dibuka. sdh blg juga kalau saya ga mau barang yg ini karena menurut saya aneh, katanya blm dibuka tp mana bs ada suara tiba2 muncul? dr factorynya masa? eh hari itu gak kunjung dikirim tp bilangnya udh dikirim, nyatanya ditunggu smp batterynya habis, baru dikirim keesokan harinya?? dipikir saya ga pernah beli barang apple kayanyaa� barang baru apple itu selalu dikasih batt minimal bgt 20% dr full. ini ga bs nyala sama sekali. hehe mau boongin saya yahh. udh cukup beli sekali aja disini."
Other Products,"FULL SET BAKO BERKUALITAS AA, ALAT SLOROK BIRU - MlllLL BIASA",5,Positive,Happy,"Pengiriman cepat,pesanan sesuai, packing aman,baru mau coba mbakoan next cari Bako yg rasa lain,Mtr nuwun"
Precious Metal,Logam Mulia LM 3 Gr ANTAM (REINVENTED),5,Positive,Love,"barangnya asli, adminnya responsif, rekomen deh buat beli LM disini pokoknya . next bisa beli lagi ksini, jadi aman ga perlu keluar rumah. pertahankan ya seller!"
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,5,Positive,Happy,"Harga murah, respon penjual cepat dan ramah. Makin sukses ya.. trims"
Food and Drink,Pronas Kornet Sapi Regular (kemasan kaleng EOE) 340 g,1,Negative,Anger,"MANA BARANGNYA??!SY ORDER 3 MACAM N BAYAR 76RB, KOK YG DTG CUMA 1 PAKET PROMO HARGA 15RB AZA?! JUALAN SAMBIL NIPU YAH?! PDHL KALIAN OFFICIAL STORE LOH!! TOPED GIMANA NIH PERTANGGUNGJAWABANNYA?! KAPOK SY KALO GINI CARANYA!! BALIKIN UANG SY 60RB!!"
Beauty,MAKE OVER Hydrastay Radiant Finishing Powder 8 g - Bedak Tabur,1,Negative,Fear,"gak bersegel. di packing luar dan dalam produk nya tidak bersegel. info dari admin seller setelah chat, produk memang tidak bersegel dan info nya di klaim oleh admin penjual original,, agar di cantum kan di deskripsi agar pembeli jadi tau, dan layak jadi pilihan atau tidak nya untuk di kulit wajah nya."
Books,Buku Bisnis Terbaik dijual Online - Business is FUN! by Coach Yohanes,4,Positive,Happy,"sesuai, ada kendala awalnya, tapi terselesaikan dengan cepat dan tanpa repot"
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,3,Negative,Sadness,"saya kecewa banget sih,pesan maroon, hijau army sama mint.. tapi tu semua dganti sama warna lain tanpa konfirmasi., semoga bisa lebih teliti n komunikasi dg pembeli jika barang tidak tersedia.."
Phones and Tablets,ROBOT RT-CH12 CAR MOUNT PHONE HP HOLDER DASHBOARD KACA MOBIL AUTOMATIC,5,Positive,Happy,"Sudah dibuka, dicoba pasang, kuat nempelnya, kunciannya jg stabil, bongkar pasang hp nya gampang. Penjual jg responsif"
Computers and Laptops,Xiaomi Xiaovv Webcam 1080P USB Camera Full HD with Mic Webcast Live,5,Positive,Love,"mantap bgt, kualitas beneran sama kaya webcam sejutaan"
Gaming,Nintendo NES Clone 620 Game Retro Mini Game Built in 620 Classic Games,1,Negative,Fear,Barang hanya dpt berfungsi beberapa hari terus mati tdk dpt signal.. dan ketika brg diretur... ternyata sama aja...mati lagi tdk da signal
Phones and Tablets,"TRIPOD 2,1 METER Stand Kamera HP Selfie Make Up Vlog Live",1,Negative,Sadness,"kecewa, sudah di tunggu hampir sebulan, barang gak sampe malah return"
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,2,Negative,Anger,"wangi tapi bukan wangi peppermint, tidak sesuai pesanan, apalagi sdh beli 2 botol"
Electronics,Telephone rumah single line analog standar panasonic KX-TS505 SECOND - Merah,1,Negative,Sadness,"barang tdk bs di pake ,ring tune jg g bunyi.kecewa"
Animal Care,FLASH SALE - Makanan Kucing Bolt Repack 1KG - IKAN,1,Negative,Anger,"di chat minta pengiriman instan, jawabanya menyanggupi, tp setelah di bayar, ngga di kirim2. kalo overload knp nyanggupin. kacau nih bikin kapok."
Mother and Baby,Mama's Choice Baby Calming Tummy Oil 55 ml,3,Negative,Fear,"Kurang cocok utk bayi kulit sensitif. Bbrp kali pakai, kulit bayi jd beruntusan."
Household,Alat PEL Lantai Otomatis SAMONO Clear Mop Alat Pel Praktis SCM004,1,Negative,Sadness,barang yg dikirim beda jauh. jepitan jemuran. hilang udh uang sy gak kembali
Health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,4,Positive,Happy,"kemasan rapih,pengiriman cepat,semoga cocok"
Animal Care,Pet Cargo tas travel tenteng hewan kucing anjing kelinci ayam - Biru Muda,5,Positive,Happy,"Pembelian keranjang kargo kucing ke 3, ga pernah ga puas beli di sini, harga terbaik, seller fast response dan packing nya juara.. aman banget pake kardus segala.. badabest lah, dapet bonus pula"
