Category,Product Name,Customer Rating,Sentiment,Emotion,text
Camera,Battery Baterai Batre Canon LP-E10 Li-ion 1100D 1200D,5,Positive,Happy,udah di tes baterai compatibel ane pake dslr 1100d
Computers and Laptops,Xiaomi Xiaovv Webcam 1080P USB Camera Full HD with Mic Webcast Live,1,Negative,Sadness,mic dari awal ga nyala
Precious Metal,RM New 2 g,5,Positive,Happy,makasih ya. barang sesuai pesanan lgsung cek certieye nya. packingnya mashaallah rapi bener dan safety. semoga sukses selalu.
Books,[ ORIGINAL ] Atlas Anatomi Manusia Edisi 7 - Frank H Netter,4,Positive,Happy,"bukunya bagus, original tapi sayang dapet yang binding bagian bawahnya kurang bagus"
Movies and Music,Soundcard USB Mini 7.1 Channel / Sound Card USB 7.1 External - TANPA MERK,2,Negative,Sadness,tidak untuk rekomended suara ancur nois nya kacau nyesel kualitas ga bagus. ga kepake
Carpentry,Kepala Portable Gas Torch Flame Gun Las Blow Torch Pematik Gas.,5,Positive,Happy,produk berfungsi dengan baik.
Carpentry,Mesin Bor Baterai Tangan / Cordless Drill Battery Orion CD-6650,5,Positive,Love,"barang nya sampai dengan selamat ,sudah di coba dan lumayan bagus sesuai harga. next akan beli lagi alat yang lainnya .??packaging aman dan bagus."
Computers and Laptops,dbE GM190 7.1 Virtual Surround Gaming Headphone,5,Positive,Love,"10/10, kualitas produk sangat baik dengan harga yang tertera. nyaman dipakai, suara keras dan 7.1 berfungsi dengan baik. definitely would recommend this."
Kitchen,Egg Timer Fackelmann,3,Negative,Sadness,timernya kurang tepat
Books,[ ORIGINAL ] Atlas Anatomi Manusia Edisi 7 - Frank H Netter,3,Positive,Happy,"isi buku bagus, saya beli sekalian minta disampul. tetapi halaman-halaman banyak yang menyatu, harus kita potong dengan cutter atau pisau secara manual. sebenarnya saya tidak masalah tetapi saran saya sebaiknya seller memeriksa kembali barang sebelum dikirimkan dan memberitahu apabila ada kecacatan. kemudian bila ada konsumen yang chat setelah barang sampai jangan cuman diread saja. semoga bisa jadi bahan intropeksi dan membuat tokonya lebih maju"
Gaming,Amiibo Card Monster Hunter Rise Complete Set 3pcs - Palamute,5,Positive,Happy,barang ok. worth the money. pengiriman ok. yang jelas itu amiibo card sesuai dengan layered armor yang didapatkan. jadi ok. dont be afraid.
Kitchen,Philips Air Fryer HD9252/90 - Kapasitas 0.8kg / 4.1L,5,Positive,Happy,"pengiriman super cepat,barang sesuai pesannya."
Gaming,PSP SONY - 3000 + MC 32GB FULL GAME - Hitam,2,Negative,Fear,"untuk respon penjual bagus, tapi kondisi barang biasa aja bahkan agak rusak bagian tombol dan kadang mati sendiri saat menjalankan game"
Party Supplies and Craft,buble wrap hitam 30cm x 50meter,1,Negative,Anger,bahan tipis jelek
Electronics,Kit Mp3 Bluetooth,3,Negative,Sadness,pakingnya kurang aman. di pakein dus tipis doang. pdahal elektronik dg barang riskan pecah kalo di tumpuk brng lain
Kitchen,Toples Cupang 2 Liter Tebal (66gr) - 65g TANPA TUTUP,3,Negative,Fear,"harus lebih kompak lagi antara owner & admin, perhatikan stock barang, jangan kecewakan konsumen, terima kasih"
Muslim Fashion,Hijab VOAL Segiempat Premium - Emikoawa Jilbab Kerudung Terbaru Korea - capucino,3,Positive,Happy,"bahan bagus sih, tapi warna foto sm asli beda"
Sport,Grip Tenis Babolat My Overgrip My Grip Fun Tacky Tennis Original Murah - Hitam,1,Negative,Sadness,barang sangat jelek .. tipis.. kaku .. tidak elastis .. tidak sesuai dengan harganya .. saya sangat kecewa berat .. jangan sampai beli ini disini lagi ..
Other Products,Liquid A La Carte Cream Poundcake 100ML Liquid Ala Carte Alacar - 3MG,1,Negative,Anger,"bocor!! paket basah, jd tinggal bublrwrap terikat isolasi aja plus liquid. rasa nya mau gak mau tidak enak. untuk yang lainnya (botol kaca) aman"
Party Supplies and Craft,"PAPER TRAY TATAKAN MAKAN KERTAS / PIRING KERTAS UNTUK RESTORAN CAFE - Cokelat, 12x12 cm",5,Positive,Happy,barang sesuai terima kasih
Body Care,ADIDAS Get Ready Eau De Toilette 100ml,1,Negative,Anger,"pesen tanggal 10, barang baru sampe tanggal 20 padahal sesama jakarta, dichat katanya udah dikirim dari tanggal 11, padahal pas di tracking tanggal 12 aja tulisannya reschedule pickup karena parcel belum ready untuk dipick up. ini adidas official tapi pelayanannya gini hadeh"
Gaming,Nintendo Switch Console CFW 256GB Bonus Full Game - 256GB,5,Positive,Happy,keren banget adminnya! dibantuin dari awal sampai akhir hehe. fast respon juga.ini gamenya bisa semua yaa
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,2,Negative,Sadness,"saya kecewa, bahan nya panas. warna yg di kirim juga kurang menarik"
Toys and Hobbies,mainan crocodile dentist game gigit jari buaya,1,Negative,Anger,masa baru dateng langsung rusak
Food and Drink,Kripik Usus Ayam 1kg Super,1,Negative,Anger,"rasanya gak spt biasanya. pembelian yg ke 3 ini asin kebangetan !!! udah gitu packingannya cuma dibuble wrap, tdk diberi dos spt biasanya, sehingga kripiknya banyak yg hancur !!"
Party Supplies and Craft,Lem balon / perekat balon / glue dot ballon / tempelan balon,1,Negative,Anger,"hadeh ini lagi, lemnya aja gak rata tuh di double tapenya????"
Men's Fashion,Techdoo Kaos Kaki Ankle All Size 35-45 Kaoskaki Pendek KK01 - Putih,1,Negative,Sadness,"saya order hitam (4 pcs) dan abu-abu (2pcs). yang datang justru sebaliknya, hitam (2pcs) dan abu-abu (4pcs)"
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,5,Positive,Happy,mantaaaaap jaya gan sukses dalam bisnis ini sangat penting untuk menjaga kualitas terbaik dan termurah dengan fitur rentang pencarian harga
Computers and Laptops,Windows 10 Pro Original Lisensi - INVOICE,1,Negative,Anger,kecewa lah.gk ada penyelesaian.di chat kg di bls di wa kg di bls. lari gitu aj sampah.
Sport,Manset Tangan Pria Wanita / Arm Sleeve / Manset Sepeda /Manset Hitam,3,Negative,Sadness,"sedikit agak lama pengiriman nya, dan pengemasan plastiknya tipis"
Carpentry,Kepala Portable Gas Torch Flame Gun Las Blow Torch Pematik Gas.,1,Negative,Anger,barangnya gk berfungsi semestinya
Computers and Laptops,Adaptor Charger Laptop Asus A455LA A455LD A455LB A455 A455L Original,1,Negative,Anger,"kualitas chargeran jelek bangettt, baru tiga hari pakai sudah rusakk"
Muslim Fashion,HIJAB VOAL |VOAL ULTRAFINE | LUNA VOAL YOUTHSCARF (basic colour) - LV-DENIM,1,Negative,Fear,"produk tidak sesuai gambar, harusnya gambar depan diganti karena jilbab ini tanpa plat. dan hrusnya di deskripsi dituliskan kalau gambar didepan berbeda dgn produk supaya pembeli jg paham kalau produk yg dikirim dgn gambar depan berbeda. harga lumayan mahal klo tanpa plat besinya. bijaklah dlm berdagang apalagi utk merk yg sudah mulai besar dan dikenal masyarakat luas."
Tour and Travel,Sim Card Eropa 30 Hari | Europe Simcard 30 Days Include Swiss - 8GB,5,Positive,Happy,produk sesuai deskripsi penjual. penjual komunikatif dan cekatan. semoga tidak ada kendala saat pemakaian. thanks seller!
Household,gunting rumput besi kenmaster,2,Negative,Fear,"kualitas gunting kurang bagus, krn gunting rumputnya tdk tajam, itu disebabkan krn antara bilah gunting nya tdk rapat, sehingga ada celah yg mengakibatkan guntingan g maksimal. utk penjual responsif tp barang kurang memuaskan."
Property,BELI 3 POHON BONUS 2 POHON platycerium ridleyi,5,Positive,Love,keren. barang kirimannya seger2.
Precious Metal,Minigold Black Series Logam Mulia Koin Emas Mini 24 Karat 0.025 gram,5,Positive,Love,sdh sering belanja disini.. smg terkumpul terus dah.. aamiin
Movies and Music,pad drum 10 inchi murah,1,Negative,Fear,barang tidak sesuai dengan yg di iklankan seperti nya bekas
Animal Care,PURR+ Premium Pet Spray 500ML Antiseptic Ion-Activated Water,5,Positive,Happy,"dikirimnya cepat dan super duper rapih ,terima kasih"
Health,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,5,Positive,Happy,"baik, cepat pengiriman"
Office & Stationery,Refill Isi Pulpen Frixion Pilot 0.7/0.5 atk - 0.5 HITAM,1,Negative,Fear,"order 7 hitam. dikirim 6 biru. ditanya, tidak ada respons sama sekali."
Other Products,Liquid A La Carte Cream Poundcake 100ML Liquid Ala Carte Alacar - 3MG,5,Positive,Happy,"produk murah, sampai dengan selamat, dan wrapnya tebel. biar bintang yg bicara."
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,4,Positive,Happy,cepet pengiriman nya....bahannya lumayan tebel.. mudah2an nyerap keringet
Sport,Senter Kepala COB LED Rechargeable / HEADLAMP SOROT,1,Negative,Sadness,mengecewakan
Men's Fashion,Koper Fiber Polo US Bag 20 bahan LICIN kuat Import,2,Negative,Sadness,kopernya penuh lecet-lecet dan terkelupas dimana-mana
Books,Sejarah Dunia Yang Disembunyikan - Jonathan Black,2,Negative,Sadness,terjemahannya nggak pas
Muslim Fashion,HIJAB SEGI EMPAT AUTHENTISM BASIC RACHITA VOAL/LAMINA VOAL / ULTRAFINE - TALYA,3,Negative,Sadness,ternyata tipis bahannya
Muslim Fashion,HIJAB SPORT INSTAN/ HIJAB OLAHRAGA/ HIJAB PET SPORT TERMURAH - Milo,4,Positive,Happy,lumayan sesuai harga makasi
Women's Fashion,"Clouwny - clouwny chinos pants katun strech dan fit di kaki - Taupe, All Size",5,Positive,Happy,kualitas bahan bagus ??. jahitannya rapi. warnanya cantik ??. model celananya cantik ??. nyaman dipakai ?. bahan menyerap keringat. ukuran sesuai. tidak menerawang. bahannya adem. bahannya lembut. udh punya warna navy dan dark grey. pengen lagi warna lain. bagus pake banget.
Phones and Tablets,Remax True wireless Stereo Earbuds TWS-21 - Putih,4,Positive,Happy,"pelayanan gercep dan mantep, cuman kualitas suara kurang, tapi buat harga 100rban mah mantep"
Electronics,Notale UV Anti Dust Mite Vacuum Cleaner HEPA Filter Alt Kurumi Xiaomi,3,Negative,Fear,terlalu ringan ..ada suara glodak glodak saat di hidupkan ...ga proper sbg penyedot debu baik (setara penyedot debu murmer ..hanya design saja yg dijual)
Carpentry,4in1 Mineral Ion Shower Head|| Water Filter Ionizer for Healthy Life,1,Negative,Fear,"informasi produk berbeda dengan deskripsi produk yang dijual. saran untuk yang lain, hati2lah memahami supaya tidak kecewa."
Camera,TRIPOD Camera WEIFENG WT-3110A,5,Positive,Happy,"semuanya bagus, tripod.nya kokoh pengemasan aman, rapih pokoknya seneeeeeng bgt makasih tokopedia ??"
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,1,Negative,Anger,"dasternya adem ya iyalah pada bolong/sobek gitu ya jelas ademnya,,mentang2 gretongan,,,haahaaa parah asli"
Beauty,MAKE OVER Trivia Eye Shadow 6 g - Eye Shadow Palette - Indian Summer,4,Positive,Happy,ada shimmer ?. cocok buat warm tone.
Automotive,Parfum Kopi Bali Spray Pengharum Mobil Ruangan Pewangi Botol ORI 20ml,1,Negative,Anger,menyesal gue belanja di tempat loe cuy
Kitchen,CELEMEK MASAK APRON KATUN DRILL HARGA MURAH KUALITAS PRIMA - Putih,4,Positive,Happy,"celemekny dah dateng,packing hanya diberi kertas amplom coklat, pengiriman cepat"
Movies and Music,Cajon / Kahon / Drumbox Mahogany dilapisi Kulit merk MAKOA,4,Positive,Happy,"barang sudah di trima dgn baik dan rapi, suara nya oke... thanks"
Men's Fashion,Stayhoops - Tali Masker / Strap Masker / Kalung Masker - Cyanea Strap,5,Positive,Happy,"awet banget ni strap nya, enak juga tebel, jadi ga takut putus"
Movies and Music,SOUNDTECH 2.1 USB Condenser Microphone Cardioid and Omnidirect for PC,5,Positive,Happy,"barang yang dipesan sesuai, datang dengan selamat"
Carpentry,Sticker Wallpaper Dinding 3d Foam Bata Putih dekorasiWallpaper Dinding - Putih,5,Positive,Happy,"pengiriman cepat, barangnya oke ?? sesuai deskripsi. terimakasih."
Gaming,STIK PS2 ORI PABRIK WARNA STICK PS 2 ORIGINAL (OP) ELITE - Biru,2,Negative,Sadness,beli 2 baru 2 hari pake stik yg 1nya malah eror suka mencet sendiri kecewa dah
Women's Fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,3,Positive,Happy,"pengirimannya cepat, barang bagus, tapi ukuran maksimal 27 sepertinya, jadi tidak muat"
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,1,Negative,Sadness,kecewa
Mother and Baby,Merries Pants Positive Skin L 31,5,Positive,Happy,ukurannya pas. cepat menyerap. tidak membuat lecet. dapat bonus. terima kasih yaa.
Books,Bicara Itu Ada Seninya,1,Negative,Sadness,kecewa pesanan sama barang yang dikirim tidak sesuai
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,5,Positive,Love,"fast respon, next bakal order lagi disini thank you"
Men's Fashion,kaos kaki tebal PDL Harpist tentara loreng army - brimob,5,Positive,Happy,kualitas kaos kakinya bagus dan tebal.
Automotive,Semir Ban Axlent TIRE GEL Berkualitas Isi 1 Liter 1000ml,1,Negative,Fear,di aplikasikan bukannya ban tambah hitam malah tambah kotor
Movies and Music,MIXIO Sound card V8 Mixer SoundCard V8 MIXER Audio USB External,2,Negative,Sadness,"kecewa, suara rekaman kecil sekali"
Movies and Music,MIXIO Sound card V8 Mixer SoundCard V8 MIXER Audio USB External,1,Negative,Sadness,"kualitas jelek,,,suara mic udah max suara kecil ,,,"
Muslim Fashion,Masker Hijab 3 ply | Masker Headloop Kain Polos Warna model Evo - Hitam,4,Positive,Love,"barang sesuai gambar,mantul,cepat nyampe,puas banget"
Office & Stationery,( ISI 30 Roll) Kertas Print Kasir thermal paper Roll 57 x 30 / 57x30,5,Positive,Love,thanks gan paket udah mendarat dengan selamat...pelayanan ok mantab..super fast respon..top very recomended seller
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,5,Positive,Happy,desainnya cantik ??. warnanya cantik ??. kualitas produk bagus ??.
Computers and Laptops,Adaptor Charger OriginaL Laptop Asus X441 X441U X441UV X441UA X441S,5,Positive,Happy,"pengiriman super cepat, barang bagus, recommended seller, thanks"
Books,I Want To Die But I Want To Eat Tteokpokki,2,Negative,Sadness,"pengirimannya gimana ya ini? sayang bgt bukunya jadi cacat gitu, jadi keliatan bekas :( padahal buat kado"
Sport,"Paket Komplit Sepatu Futsal Anak Lengkap Dengan Tas Dekker Kaoskaki - SEPATU SAJA, 35",1,Negative,Anger,bahan sepatu jelek. bahan kalep. cpt rusak
Household,Plastik Buble Wrap - BUBBLEWRAP,3,Negative,Fear,sedikit masukan klw utk buble warp agar bagian dalam juga di bungkus jika ada pemesanan brg yg dibungkus bersamaan dgn lampun yg mudah pecah. terima kasih????
Other Products,karung plastik bekas beras putih 50kg,5,Positive,Love,"alhamdulillah untuk barang sangat sangat bagus, sudah beli 2 kali. pesanan di proses dengan sangat cepat??????????????????????????????????????????"
Carpentry,Sticker Wallpaper Dinding 3d Foam Bata Putih dekorasiWallpaper Dinding - Putih,5,Positive,Happy,produk original. barang sesuai deskripsi. bahan tebal. ponakan saya suka
Computers and Laptops,MOUSEPAD GAMING FANTECH FIREFLY MPR800s RGB,5,Positive,Love,"cakep produk nya, rekomen banget nih, sesuai deskripsi"
Body Care,L'Oreal Paris Extraordinary Oil Gold,1,Negative,Anger,bocor!
Books,Dale Carnegie - How To Win Friends and Influence People-Simon & Schust,5,Positive,Happy,"barang sesuai deskripsi, makasih seller"
Toys and Hobbies,Flatband Slingshot Ketapel Tali Rubber Slingshot Karet Tarikan Ketapel - 1. Grey,5,Positive,Happy,"barang bagus sesuai harapan,pouchnya mantap cukup bagus.service seller ok buanget.terima kasih barang sesuai iklan"
Mother and Baby,MOOIMOM Breathable Hipseat Carrier Gendongan Bayi - Navy Blue,5,Positive,Happy,barang sudah diterima dalam kondisi baik. packing aman. makasi
Food and Drink,Pastel Wawa since 2006,5,Positive,Happy,"enakk banget, isinya banyak, saosnya mantap. seller ramah. thank you!"
Men's Fashion,Kemeja Putih PNS / Baju Putih PNS - S,2,Negative,Fear,"respon cepat tp sayang tdk sesuai harapan. ukuran s nya besar, kantong kiri-kanan terlalu bawah, tanda pangkat di pundak sebelah kiri tidak simetris/miring, sebelah kanan posisi kancing tdk pas sehingga melengkung. kesannya yg menjahit asal-asalan. tidak rekomendasi"
Household,Ultrasonic Aroma Diffuser Humidifier Colorful LED 300ml+remote,5,Positive,Happy,"pengemasan barang baik, kondisi barang jg utuh tanpa cacat, berfungsi normal dan lancar, respon dan servis dari seler juga baik"
Body Care,Lifebuoy Shampo Anti Ketombe Anti Dandruff Milknutristrong 900Ml,1,Negative,Fear,"jangan mau beli disini.. kemasan nya jelek, barang sampai dalam keadaan pecah dan seller nya gk mau tanggung jawab"
Body Care,Dettol Sabun Cuci Tangan Original 400ml Pouch x 4 Pcs,1,Negative,Sadness,service mengecewakan. lama pengiriman...
Computers and Laptops,dbE GM190 7.1 Virtual Surround Gaming Headphone,5,Positive,Love,"barangnya bagus bangett, dengan harga yang affordable dengan kualitas yang lumayan gokil sihh"
Mother and Baby,Transpulmin Baby Balsam - 20gr,2,Negative,Sadness,"pengiriman lama, kemasan penyok parah"
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,3,Negative,Fear,"jumlahnya pas 40 pcs, buat ngiket rambut juga pas ga kekencengan cuma ya kalo boleh saran tambahin bubble wrap biar lebih safety, pouch nya kegunting jadinya :( pengemasan juga agak lama"
Books,Kapita Selekta Kedokteran Edisi 4 Revisi 2016 (Buku 1+ 2) Original,4,Positive,Happy,produk diterima kondisi baik. pengiriman cepat dan packing rapi. respon penjual oke
Gaming,ps3 fat hdd 80gb cfw 4.75 full game terbaru + stik wireless,1,Negative,Sadness,sangat buruk menanggapi respon pembeli n katanya ada garansi tapi ada kerusakan malah tidak direspon ??
Movies and Music,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,4,Positive,Happy,murah...cepat...sesuai...
Automotive,3M Smart Sponge (Spon Cuci Mobil 3M) size: 10 cm X 15 cm,5,Positive,Happy,"barang sesuai deksripsi, pengiriman cepat dan rapi, terima kasih."
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,5,Positive,Happy,"cat nya mantap, pengirimannya cepet. ??????"
Other Products,karung plastik bekas beras putih 50kg,2,Negative,Sadness,kondisi karungnya banyak yg bolong sehingga tidak bisa d pakai
Property,cover body mobil Ertiga xenia avanza,5,Positive,Love,mksshhh pelangganku syuukkkaaaa
Camera,Helmet Front Mounting buat nge vlog mounting helm Xiaomi yi atau Gopro - Tanpa Pivot,5,Positive,Love,"pengiriman cepat, packaging oke, seller ramah, recommended sih, udah berkali-kali beli di sini. kualitas juga oke, mantapp min, tingkatkan"
Office & Stationery,Correction Tape / Pita Koreksi Joyko CT-522,1,Negative,Sadness,mengecewakan????????????????
Food and Drink,Realfood Royal Wellness Minuman Sarang Burung Walet + Immune Booster,5,Positive,Happy,barang sesuai deskripsi.. seller fast response.. pengiriman aman sampai rumah..
