Category,Product Name,text_no_stop,Sentiment,Emotion,Customer Rating
Party Supplies and Craft,Kardus untuk keamanan packing,"mantabbbb, barang bagus berkuslitass.. topp dahhh",Positive,Love,5
Party Supplies and Craft,Kardus untuk keamanan packing,mantaaaaaaaaaaap produk original... pokoknya recomended seller,Positive,Love,5
Party Supplies and Craft,Kardus untuk keamanan packing,mmmaaaannnnttttaaapppp.....,Positive,Love,5
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,"pakai lem hati�. pastikan penataannya balon sebelum dipasang, kalau nda ga bisa dicabut. bisa dicabut tp resiko pecah. mantul tingkat kerekatannya...",Positive,Love,5
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,"puas banget, sempet error kurir & mau pake gercep, seller respon bgt & sama2 cari solusi. order ulang & ga pelit, yg dikasih tambahan dikit2.. makasi kak. jaya selalu tokonya ??",Positive,Love,5
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,mantul langsung nempel,Positive,Love,5
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,tokonya terbaik sii mah... udh 4x order disini setiap anak ultah selalu pesen printilannya disini.. skg anak 2 ultah pun belinya disini. mantap,Positive,Love,5
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,"fastresp banget, ramah juga, pengirimannya gercep banget, lv. y dikaskh jga dong balonnya. belum pompa smg gaada yg bocor??",Positive,Love,5
Party Supplies and Craft,PAKET properti foto / set aestetik photo produk / props foto SAF,sukaaaaaaaaaaaaaaa lucuuuuuu,Positive,Love,5
Party Supplies and Craft,"PAPER TRAY TATAKAN MAKAN KERTAS / PIRING KERTAS UNTUK RESTORAN CAFE - Cokelat, 12x12 cm","thanks,barangnya bagus bgt packingnya rapi,tekomended??????????",Positive,Love,5
Party Supplies and Craft,HARGA GROSIR KEMBANG API ROMAN CANDLE 8 SHOTS 0.8' (SATUAN)!!,"paking rapih banget sama berlapis2 ??. pengiriman cepat,barang pas 40pcs. mantulllllllllllll langganan mah. nanti malem takbiran pesen lagi ??.",Positive,Love,5
Party Supplies and Craft,HARGA GROSIR KEMBANG API ROMAN CANDLE 8 SHOTS 0.8' (SATUAN)!!,"mantaaaappp,sudah tersumet sempurna",Positive,Love,5
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,"puas banget, sempet error kurir & mau pake gercep, seller respon bgt & sama2 cari solusi. order ulang & ga pelit, yg dikasih tambahan dikit2.. makasi kak. jaya selalu tokonya ??",Positive,Love,5
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,"sangat rekomended , packing bubble warp banyak meskipun order seharga cebann , niceee",Positive,Love,5
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,keren banget pelayanannya. cuman beli lilin ajah servicenya bagus super cepat. pesan pagi eeeh siang dah tiba!,Positive,Love,5
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,cuco meong pokoknya????????,Positive,Love,5
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,top bgt ????????????????????????????????????????????,Positive,Love,5
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,"bagus banget lilinnya,kata kakak lilinnya sultan",Positive,Love,5
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,puas banget!!! sellernya fast respon banget. alhamdulillah butuh lilin hari juga dikirim hari yg sama. nanti anak ku ultah beli perlengkapannga disini insyaallah,Positive,Love,5
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,"terimakasih banyak toko ini... saya kelupaan beli lilin ultah... baru hari h-1 acara... syukur puji tuhan lilin bisa sampai tepat waktu, padahal dikirim keluar kota....",Positive,Love,5
Party Supplies and Craft,Custom Kartu FLAZZ BCA 2 sisi Bisa Cetak Foto / Gambar Bebas,"wow designnya bagus banget! ?????? pengiriman cepat, kualitas bagussss banget! bisa scan juga beneran mirip kartu uno asli ?? mudah2an ga ketukar ?? kayaknya bakal repeat order pakai design lain deh ???? thanks seller!",Positive,Love,5
Party Supplies and Craft,Custom Kartu FLAZZ BCA 2 sisi Bisa Cetak Foto / Gambar Bebas,"cakep bangetttt, mulus, sesuai ekspektasi.. thank you",Positive,Love,5
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,"penjual ok, barang bagus, kurirnya pun juara. mantap deh. sukses terus kaaa",Positive,Love,5
Party Supplies and Craft,Custom Kartu FLAZZ BCA 2 sisi Bisa Cetak Foto / Gambar Bebas,"mantap paket sudah sampai,makasih gan.sukses selalu gan ??????????",Positive,Love,5
Party Supplies and Craft,Custom Kartu FLAZZ BCA 2 sisi Bisa Cetak Foto / Gambar Bebas,"bagusss banget gambarnya, sudah dicoba topup dr nfc handphone juga bisa, thanks seller",Positive,Love,5
Party Supplies and Craft,Rantai biji lada rante biji lada kerajinan tangan - silver,barang sudah sampai selamat barang sesuai deskripsi produk packing oke recommended seller!!!,Positive,Love,5
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,"mantap jiwo, thx gan product sudah saya terima baik ...sukses slalu",Positive,Love,5
Party Supplies and Craft,box clover segi 4 / kotak kado hadiah gift makanan cd bingkisan,"seller tidak jujur. saya beli 2 macam barang, salah satu stok kosong tp tidak diinfokan. tapi lgsg kirim yg satunya. pdhl sudah nunggu2. pikir penyelesaian gampang ya, buyer bisa tinggal minta refund. tapi saya rugi waktu ongkir.",Negative,Fear,1
Party Supplies and Craft,Gantungan kait lengket transparan mudah dipasang kamar mandi dapur,"barang tidak sesuai gambar, kualitas seperti harganya, murahan. kapok belanja disini lagi.",Negative,Fear,1
Party Supplies and Craft,Gantungan kait lengket transparan mudah dipasang kamar mandi dapur,"mentang2 beli 1 buat ngepasin uang kenapa dikasih dlm kondisi bekas ya? ga perekat sama sekali bekas lekukan juga. iya murah, cuman harus profesional dong jualannya..",Negative,Fear,3
Party Supplies and Craft,Kardus untuk keamanan packing,"toko gak jujur banget, ket suruh pakai kardus biar pengirimannya aman katanya, sekali aq include dgn kardus, ttp rusak atas bawahnya jebol trus yg anehnya lagi kode uniknya tdk bs masukkan akun aq, kayak udh pernah masukkan akun lain, toko gak jujur banget kondisi kotak susu bagus n utuh tidak penyok...",Negative,Fear,1
Party Supplies and Craft,Kardus untuk keamanan packing,toko berstatus official store toko tidak profesional... saya chatt ketersediaan barang tanggal 10 desember jam 2 pagi jawab admin barang ready jam 8 pagi. seketika saya toko anda tidak akan melayani buyer memberi rating jelek sementara toko anda sendiri tidak proferional...order... ternyata sampai sore barang tidak kirim baru tanggal 11 desember jam 10 siang info kalau barang kosong.. order saya baru kirim tanggal 12 desember.. anda menyarankan order packing tambahan demi keamanan saat pengiriman sudah saya penuhi... padhal toko lain tanpa biaya tambahan packing sudah menggunakan kardus itupun harganya barangnya murah... buyer saya cukup sekali saja transaksi toko ini... terima kasih....,Negative,Fear,1
Party Supplies and Craft,KOREK API ELEKTRIK FINGERPRINT TOUCH LED SENSOR RECHARGEABLE IMPORT,"kesan pertama gak baik..parkiran gojek menjadi tanggung jawab pembeli..kapok ah, beli ditoko lagi.semoga lancar bos.",Negative,Fear,1
Party Supplies and Craft,HARGA GROSIR KEMBANG API ROMAN CANDLE 8 SHOTS 0.8' (SATUAN)!!,bolong coy... packing parah bgttttt.. lakban semua robek2 ketika dicabut,Negative,Fear,1
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,gampang lepas tidak nempel,Negative,Fear,1
Party Supplies and Craft,HARGA GROSIR KEMBANG API ROMAN CANDLE 8 SHOTS 0.8' (SATUAN)!!,"admin toko tdk punya sopan santun, bukannya cari solusi msalah, malah emosional hina pembeli. , gk pnya etika gk sekolah x, ,",Negative,Fear,1
Party Supplies and Craft,HARGA GROSIR KEMBANG API ROMAN CANDLE 8 SHOTS 0.8' (SATUAN)!!,kapok saya beli kembang api toko bilang,Negative,Fear,1
Party Supplies and Craft,HARGA GROSIR KEMBANG API ROMAN CANDLE 8 SHOTS 0.8' (SATUAN)!!,jumbo ternyata setelah buka ukuran cuma setengah kardusnya.. ????????????????????,Negative,Fear,1
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,"penjualnya sama sekali tidak komunikatif, barang kosong diganti barang lain tanpa konfirmasi terlebih dahulu pembeli. next time kalau jualan, pelayanannya ditingkatkan lg mbak / mas, informasiin pembeli dulu kalo barang kosong, jgn seenak udel main ganti2 barang, ntr situ yg ribet rugi sendiri balik2in barang, ganti ongkirnya yakhan.",Negative,Fear,1
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,"selller aneh ditanya katanya uda berangkat tp tokped ga update, ternyata sepertinya memang gagal pick up, tp ga bilang jujur kalo paket belum dipick up malah bilangnya sudah berangkat",Negative,Fear,1
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,toko gimana mau pakai 5 9 kasih 99 mau mati kali 99 jg bener jualan,Negative,Fear,1
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,produk tdk dalam paket,Negative,Fear,1
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,"sy pesan lilin yg angka 1 6 . tpi kirim angka 7 . angka 6 sdh benar , pdhl wkt beli sy sdh jlalasin sy mau yg angka 1 6 . sy tdk bs kirim foto krn sy udh buang brng krn tdk bs pakai . sy udh tunggu brp hr , tau2 smp brng buka yg kirim lain sm yg beli . sy cmn pesan utk dpn blajarlah yg teliti sebelum brng kirim .",Negative,Fear,1
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,ga sesuai ama yg fhoto pas nyampe lilunnya kecil. buanged ukurannya,Negative,Fear,1
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,pda pecah lilin y pekejing y ga aman,Negative,Fear,1
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,"pesen lilin 65 malah dikasih 95, mo dibalik jg angka 9 jd 6 ga sumbunya... kacau...fatal bgt gak dicek dlu sblm kirim customer",Negative,Fear,1
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,lilinnya rusak banget goldnya.,Negative,Fear,1
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,tidak dikirim lilin padahal sdh beli,Negative,Fear,1
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,barangnya ga,Negative,Fear,1
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,lilinnya kecil tdk.sesuai gambar. pdhl sy perlu angka 1 yg sesuai gambar. buat nemenin angka yg lainnya .,Negative,Fear,1
Party Supplies and Craft,Custom Kartu FLAZZ BCA 2 sisi Bisa Cetak Foto / Gambar Bebas,tidak berfungsi baik,Negative,Fear,1
Party Supplies and Craft,Custom Kartu FLAZZ BCA 2 sisi Bisa Cetak Foto / Gambar Bebas,"kacau. nanya chat, kalau dibikin begini bisa gak. dijawab bisa. trus jelasin chat begini begitu, chipnya harus disini, dll. trus malah disuruh tulis email. oke ditulis juga email begini begitu panjang lebarr. bahkan dikasih contoh gambar jelas posisinya begini ya. eh dateng gak sesuai requestnya. kecewa banget lah. nyesel beli disini. padahal ngeliat reviewnya banyak beli harga juga mahal sedikit lain tapi begini pelayanannya.",Negative,Fear,1
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,pesan 9 item brg yg kirim hanya 6 item brg brg kosong tdk infokan,Negative,Fear,1
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,beli 2 tp gak dikirim,Negative,Fear,1
Party Supplies and Craft,Kukakey Strap Gantungan Kunci Mobil Motor Bracelet Cars Key Chain Rope - Short Black,"gantungannya sangat tipis rentan patah,1 hari pakai sudah rusak",Negative,Fear,1
Party Supplies and Craft,Kukakey Strap Gantungan Kunci Mobil Motor Bracelet Cars Key Chain Rope - Short Black,barang sampai berbededa do foto,Negative,Fear,1
Party Supplies and Craft,Kukakey Strap Gantungan Kunci Mobil Motor Bracelet Cars Key Chain Rope - Short Black,diphoto penjepit buka tutup ..pas dikirim nggak,Negative,Fear,1
Party Supplies and Craft,Lem balon / perekat balon / glue dot ballon / tempelan balon,lem gak dalam paket saya..,Negative,Fear,1
Party Supplies and Craft,Lem balon / perekat balon / glue dot ballon / tempelan balon,saya tidak menerima barang,Negative,Fear,1
Party Supplies and Craft,Bubble Wrap,"agak aneh seller minta ditambahin sebanyak 10x yg artinya 36rb, sedangkan lapis hanya 2-3 lapis aja. sedangkan bubble 1 roll besar hanya 100rban aja. mungkin seller jualan bubble bukan jualan vga kali yaa?",Negative,Fear,1
Party Supplies and Craft,Bubble Wrap,disuruh tambah bubble wrap malah bubble wrap paking sendiri. gangerti,Negative,Fear,1
Party Supplies and Craft,Bubble Wrap,tambah buble wrap 5 tetap tipis packingan nya..,Negative,Fear,1
Party Supplies and Craft,Bubble Wrap,dipaksa beli. setelah checkout hati2 saja sama toko ini.,Negative,Fear,1
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,"barang tidak dikirimkan, next mohon lbh diperhatikan",Negative,Fear,1
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,lem merekat,Negative,Fear,1
Party Supplies and Craft,Kardus untuk keamanan packing,"percuma tambah packing klo kardus susu tetap penyok.. cara kemas tuh jangan ngepres sama kardusnya, biar ketika kardus ketekan, kemasan susunya tidak rusak langsung...",Negative,Fear,1
Party Supplies and Craft,Kardus untuk keamanan packing,order pake kardus ternyata dikirim pake plastik doang,Negative,Fear,1
Carpentry,Kepala Portable Gas Torch Flame Gun Las Blow Torch Pematik Gas.,cepat tiba n kemasan bagus. barangnya juga bagus,Positive,Happy,5
Carpentry,Kepala Portable Gas Torch Flame Gun Las Blow Torch Pematik Gas.,product kwalitas bagus..berfungsi baik.,Positive,Happy,5
Carpentry,Kepala Portable Gas Torch Flame Gun Las Blow Torch Pematik Gas.,cepet sampai barang sesuai pesanan oke,Positive,Happy,5
Carpentry,Kepala Portable Gas Torch Flame Gun Las Blow Torch Pematik Gas.,produk berfungsi baik.,Positive,Happy,5
Carpentry,Mata Bor Set + Fisher - Mata Bor Besi Kayu Beton - Mata Bor JLD Tool,packaging aman bagus. barang sesuai deskripsi.,Positive,Happy,5
Carpentry,Mata Bor Set + Fisher - Mata Bor Besi Kayu Beton - Mata Bor JLD Tool,"mantab, barangnya kokoh kualitas ok,mau pesen satu lagi",Positive,Happy,5
Carpentry,Mata Bor Set + Fisher - Mata Bor Besi Kayu Beton - Mata Bor JLD Tool,waahh keren n' mantap barangnya..pengiriman cepet banget cuma 1 hari nyampe..thanks gan,Positive,Happy,5
Carpentry,Mata Bor Set + Fisher - Mata Bor Besi Kayu Beton - Mata Bor JLD Tool,"barang sesuai dgn pesanan, seller responsif, pengiriman cepat. terimakasih seller tokopedia, smg sukses selalu.",Positive,Happy,5
Carpentry,Mata Bor Set + Fisher - Mata Bor Besi Kayu Beton - Mata Bor JLD Tool,paket tlh diterima dgn keadaan baik. kemasan rapi rajin. terima kasih semoga sukses.,Positive,Happy,5
Carpentry,Semprotan Air,efektif membunuh hama. barang sesuai deskripsi. packaging aman bagus.,Positive,Happy,5
Carpentry,Toolset ToolKit Dengan Box 16 Pcs HJ-C016,"mantap, barang oke",Positive,Happy,5
Carpentry,Toolset ToolKit Dengan Box 16 Pcs HJ-C016,"pengiriman cepat, barangnya lengkap sesuai pesanan",Positive,Happy,5
Carpentry,Toolset ToolKit Dengan Box 16 Pcs HJ-C016,proses cepat produk berfungsi dgn baik,Positive,Happy,5
Carpentry,Charger Aki Portable 12V/2A Mobil | Motor,barang bisa digunakan sesuai fungsi terimakasih,Positive,Happy,5
Carpentry,Charger Aki Portable 12V/2A Mobil | Motor,"alhamdulillah paketan datang dgn cepat penjualannya ramah , semoga tambah sukses",Positive,Happy,5
Carpentry,Charger Aki Portable 12V/2A Mobil | Motor,"cas aki berfungsi baik. aki yg masih bagus pasti bisa dicas. lumayan drpd titip cas pinggir jalan mending py sendiri. semoga awet, sukses terus buat seller.",Positive,Happy,5
Carpentry,Charger Aki Portable 12V/2A Mobil | Motor,barang bagus cepat sampai aman,Positive,Happy,5
Carpentry,Filter Air REMAX / Saringan Air / Filter Keran Air,efektif menyaring kotoran. manteb lah. jadi. jernih banget air,Positive,Happy,5
Carpentry,Filter Air REMAX / Saringan Air / Filter Keran Air,produk original. efektif menyaring kotoran. produk berfungsi baik. barang sesuai deskripsi.,Positive,Happy,5
Carpentry,Filter Air REMAX / Saringan Air / Filter Keran Air,sangat mudah pemasangannya,Positive,Happy,4
Carpentry,Filter Air REMAX / Saringan Air / Filter Keran Air,barang sesuai datang selamat,Positive,Happy,5
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,barang sesuai deskripsi. produk original. packaging bagus.,Positive,Happy,5
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,barang sesuai deskripsi. produk original. warna awet. packaging bagus.,Positive,Happy,5
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,"mantap, sesuai, cepat sampai, kualitas cakep juga",Positive,Happy,5
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,"adminnya ramah bgt asli, nanya apa dijawabnya gercep bgt",Positive,Happy,5
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,"cat mantap, pengirimannya cepet. ??????",Positive,Happy,5
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,"alhamdulillah pesanan cat sudah sampai, diproses cepat, ditanggapi baik.",Positive,Happy,5
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,"barang sesuai pesanan, kualitas tidak diragukan walaupun harus berulang kali ngecatnya, harga bersaing, semoga awet",Positive,Happy,5
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,"kwalitas bagus,harga terjangkau",Positive,Happy,5
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,"harga affordable, respon seller cepat langsung kirim. warna sesuai cat ga ngapur. mantab",Positive,Happy,5
