Category,Product Name,text_no_stop,Sentiment,Emotion,Customer Rating
Animal Care,Sisir Bulu Hewan Anjing Kucing - Premium Auto Clean Dog Slicker Brush - Hijau,"bagus banget sisirnya, mudah2an awet",Positive,Love,5
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,hasilnya tahan lama. hasilnya matte. nggak cepat pudar. packaging aman ??. proses pesanan cepat.,Positive,Happy,5
Camera,Flash Godox TT520 II plus Wireless Trigger Speedlite kamera mirrorless,"flash yg simple pengaturannya, harga terjangkau buat pemula oke lah. sayang saya sudah pro hehehe",Positive,Happy,5
Household,"Gorden Blackout Polos Minimalis Gordeng Sapron Tirai Pintu Jendela - abu tua, L130cm x T150cm",2-3 cm pesanan. panjang sebelah sama agak rapi jahitan bawahnya. diperbaiki lagi kedepannya. thanx,Negative,Fear,3
Health,Masker Evo PlusMed 4d Medis - Putih,respon seller tepat waktu barang sesuai pesanan,Positive,Happy,5
Sport,Speeds Door Chinning Bar / Pull UP bar Speeds / Iron Gym 013-4,"besi disalah satu sisi gak bisa diatur panjang pendeknya sudah dol alat gak bisa digunakan, mengecewakan sekali",Negative,Fear,1
Other Products,"Hang Tag Label / Hang Tag Baju / Pakaian / Kartu Ucapan - Art Carton 210, Custom Size","parahhhhh kecewa bgt bilang bahan yg tebel tpi datang tipis murahan, mana pesanan kali 4 nilainya hasilnya jelek bgtttt, jgn mau pesen toko parah bgtttttttttttttttttttttttttttttttttt",Negative,Anger,1
Toys and Hobbies,Jumping Pirates Roulette Family Game,produknya sekali pakai doang setelah rusak... kecewa bangettt,Negative,Sadness,1
Other Products,"Hang Tag Label / Hang Tag Baju / Pakaian / Kartu Ucapan - Art Carton 210, Custom Size","semua kelipet yg pakai mata ayam , print an juga gak rapi , kecewa",Negative,Sadness,2
Muslim Fashion,"Celana Pangsi Sirwal Murah - M, Merah",celana nyaman tapi kalo bisa sakunya 2 .kiri kanan agar balance kalo simpan sesuatu saku.. tks. sukses maju terus,Positive,Happy,4
Office & Stationery,Scissors / Gunting Joyko SC-838 - SC-828,"pesanan tidak dikirim, tidak komunikasi apapun, tidak solusi pengembalian barang ataupun biaya",Negative,Fear,1
Body Care,Beli 2 Gratis 1 - Original Source Body Wash Mint Tea Tree,sabun nyaaa setelah pakee mint kerasaa bangettt enk habis mandi kyk dingin gitu,Positive,Love,5
Books,KOSMOS by Carl Sagan,packing ok dalem kasih bubble wrap. buku juga ok isinya gk yg cacat cuman syang pinggiran buku sedikit rusak. overal cukup puas beli sini. tunggu orderan sya selanjutnya,Positive,Happy,3
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,ok guys mantap berfungsi baik,Positive,Happy,5
Kids and Baby Fashion,Tas Sekolah Anak SD Cewek/Cewe/Perempuan 2 in 1 - Positive Friend - Biru,"tas bagus banget... bahannya juga tebel, pengiriman barang juga cepat",Positive,Love,5
Party Supplies and Craft,BALON FOIL BANDO KARAKTER MIX BANDO ANAK MOTIF HEWAN HEADBAND ANIMAL 1 - S026,"baguss bgtttt sesuaii , btw aku bli yg s013 and s008",Positive,Love,5
Electronics,Module KIT MP3 Player Bluetooth Lengkap 1 Set,"berfungsi dngn baik,, playanan toko sangat bagus, saya saran belanja ditoko ini,, gak bikin kecewa pelanggan, best of the best toko ini,,",Positive,Love,5
Movies and Music,Busa Profil Peredam Suara Telur Murah,"busa gak rata motongnya, busa yg telurnya kempes",Negative,Sadness,2
Household,Kent Microfiber Duster / Kemoceng KT-300E - 300E,"lembut banget, bagus, pegannya juga nyaman. bobotnya sedang ngga berat juga ngga yg ringan2 banget",Positive,Happy,5
Kitchen,ES Rak Serbaguna Rak Dapur Tingkat Rak Kantor Rak Susun Rak 5 Tingkat - Silver,ternyata ukurannya kecil bawah harapan,Negative,Sadness,2
Health,Ensure Vanila 900 g Susu Nutrisi Dewasa Rendah Laktosa - 3 klg,"promo ditawarkan marketing s3 payah, alibinya free gimmick hanya berlaku toko wilayah tangerang, sedangkan barang tawarkan toko tangerang tidak free gimmick tersebut tapi kenapa dicantumkan toko cabang aneh sekali",Negative,Anger,2
Toys and Hobbies,ACTION FIGURE KIMETSU NO YAIBA DEMON SLAYER TANJIRO NEZUKO KOCHO - Netzuko,cacat gitu jidatnya..mana jelas bgt lagi..hadeeuuhh,Negative,Anger,1
Mother and Baby,"MOOIMOM Casual Hipseat Carrier Gendongan Bayi - 3 - 36 Bulan, Abu-abu",penjual tidak ramah,Negative,Anger,1
Animal Care,MAXI Cat Food repack 500 gram & 1kg chicken tuna - Makanan kucing - 1 kg,"lain kali kalau belanja timbang rumah wkwkk, ntar kayak gini. percuma timbangan bagus tapi setelan ubah",Negative,Fear,1
Computers and Laptops,Charger Adaptor MacBook Pro 2008 2009 2010 2011 2012 Magsafe 1 60W ORI,"terima kasihh boss, mantappss.. smoga lancarr n berkah rezekinya..smngttt boss ??????",Positive,Love,5
Other Products,SNEAKERS DEPT ADDITIONAL DOUBLE BOX,percuma pakai box extended... kardus unitnya tetap penyot kecewa lah... kasih bobble warp kek...??????,Negative,Sadness,1
Computers and Laptops,Rexus Mouse Wireless Gaming Avenger 110 - Perak,ngaco banget pesen mouse tapi gak lengkap. gak penutup batre sama bluetoothnya,Negative,Anger,1
Movies and Music,Cajon / Kahon / Drumbox Mahogany dilapisi Kulit merk MAKOA,sangat tidak recommended!!!,Negative,Anger,1
Carpentry,BARDI Smart PLUG WiFi Wireless Colokan - IoT Smart Home Colokan Steker,kesekian kali beli disini mantap,Positive,Love,5
Body Care,Lux Hand Sanitizer Jasmine 50ml,edny sebulan pantes dijual 1rb,Negative,Anger,1
Other Products,Tinta plastisol Brain Plus putih 1kg,mantap??,Positive,Love,5
Kitchen,Onix Dispenser Galon Air Aqua Pompa Galon Automatic,produk tidak bagus,Negative,Sadness,1
Camera,Microphone Boya BY MM1 CardioId Shotgun mic DSLR / Handphone - MM3,barang tidak sesuai yg diiklannkan. sdh tukar yg baru tapi sama payahnya tidak peka tidak copartble beberapa merk,Negative,Sadness,1
Kitchen,KAZU KHL164 Spons Cuci Piring Dua Sisi Double Magic Dishwash Sponge - Abu-abu,"barang sdh diterima dalam kondisi baik, semoga bs berfungsi spt yg diharapkan, pengiriman cepat, tks seller",Positive,Happy,4
Men's Fashion,Stayhoops - Tali Masker / Strap Masker / Kalung Masker - Cyanea Strap,produk anak bangsa super keren banget desainnya!! very nice and helpful seller! terima kasiiih we love it so muuuuch!,Positive,Love,5
Gaming,BLUE SHARK TRIGGER L1 R1 CONTROLLER TOMBOL TRIGGER PUBG TRIGGER FF - BS01 TRIGGER,"kasi 3 bintang ya, yg sebelah kanan gak terlalu berfungsi baik. lain kali cek baik.",Negative,Fear,3
Animal Care,Makanan Kucing Bolt - Catfood Bolt Repack Kualitas terbaik 800gr - Kibble IKAN,"beberapa hari yg lalu saya pesan 4 pcs bolt salmon tapi hanya dikirim 1 bolt salmon 3 tuna. harga beda 600 rupiahan tp bukan masalah beda 600 rupiahnya cuma kewajiban memberikan barang sesuai dgn yg dibeli konsumen biar konsumen ga rugi. janji bakal dikirim salmon dipesanan kali tp tetep dikirim tuna, klo barang kosong seharusnya konfirmasi bukan asal kirim aja. ok makasih deh ka.. semoga konsumen lain ga mengalami seperti ini.",Negative,Fear,1
Food and Drink,Pie Susu Dhian Bali,"beli 2 kotak isi total 20 buah pie terdapat 5 buah pie sudah jamuran. padahal paket langsung dibuka sesaat setelah diantar kurir expire date juga masih 1 bulan lebih. coba cek ulasan, banyak pembeli juga mengalami kendala pie berjamur. jelek sekali kontrol kualitas pie susu ini. kasian reputasi toko ikutan rusak gara-gara produk tidak dijaga reputasinya pemilik produk. maaf kaka penjual, ulasan jujur. mungkin bisa disampaikan kepada produsen produk agar memperbaiki kontrol kualitas produknya.",Negative,Fear,1
Women's Fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,pengiriman cepat. barang lumayan,Positive,Happy,5
Animal Care,Paw Underpad Pee Pad Toilet Training Anjing 60x90 isi 10 Lembar,selalu the best bgt deh... anabul ngga usah train langsung tau ????,Positive,Love,5
Movies and Music,Wireless Lavalier Microphone Mini Mic for iPhone Android Phone - Type-C Plug,gk nyalah parah,Negative,Anger,2
Books,Technical Analysis for Mega Profit (HC) Cover baru,bubble wrap mana bukunya kena benturan :(,Negative,Sadness,3
Mother and Baby,Transpulmin Baby Balsam - 20gr,"saya sudah langganan beli transpulmin baby toko (menarini health & beauty) juga produk lainnya. respon toko cepat transpulmin baby sangat cocok dgn kulit bayi. cepat meredakan flu & batuk bayi. menngunakan bahan alami, melembabkan kulit bayi, aman buat kulit bayi, tanpa bahan pengawet, tidak memicu alergi. pokoknya mantul deh.. ??????",Positive,Love,5
Gaming,POKEMON GO PLUS AUTO CATCH VERSION MENANGKAP OTOMATIS - AUTO CATCH,barang diterima baik. tapi sayang baterenya uda soak,Negative,Fear,3
Toys and Hobbies,Mandi Bola Anak Anak 200 pcs SNI Best Seller Termurah,bagus�sesuatu ekspektasi ???? recommended seller,Positive,Love,5
Movies and Music,Suling YAMAHA YRS-23 Original / Seruling Yamaha,"bagus produknya, fast delivery. thank you seller ^^",Positive,Happy,5
Men's Fashion,"Baju Tidur Piyama SWAN Pria PP Katun - M, Biru Muda","piyama kualitas ????, seller responsive, prosesnya cepat, pengiriman juga cepat sampainya manado. semoga next order bisa sebagus yah. terima kasih.",Positive,Happy,5
Mother and Baby,"merries S , M , L , XL - L37",pampers yaampun packing asal-asalan sampe kebuka danpampersnya pun sobek jujur kecewa banget,Negative,Sadness,1
Body Care,LOVELI SUGAR WAX | WAXING | PENCABUT BULU |FREE 5 KAIN WAX+2 SPATULA,"wax apaan ini, bau gula merah versi encer manis. bikin lengket satu badan, dna tidak bisa kering. tidak bfungsi sesuai deskripsi, komplain diemin. bunag2 duit",Negative,Anger,1
Movies and Music,"Stand Mic Meja klip / Boom Arm Microphone suspension Podcast,Gaming",tidak bisa hidup,Negative,Fear,1
Health,Blackmores Bio C 1000mg (90),"proses pengiriman lama, gak recomended buat yg ingin cepat dapat vitamin masa pandemic kaya skrg.",Negative,Fear,2
Party Supplies and Craft,Gantungan kait lengket transparan mudah dipasang kamar mandi dapur,kuat....lem lemah,Negative,Anger,3
Mother and Baby,"Mamaway Korset Pelangsing Pasca Melahirkan Nano Bamboo - Abu-abu,M",sesuai ekspetasi..??,Positive,Happy,4
Household,Rak Sepatu Amazing Multifungsi Shoes Rack & Gantungan Hijab - HITAM - Putih,bahan sangat mudah bengkok pdhl hanya sepatu & sambungan mudah lepas.,Negative,Sadness,3
Men's Fashion,kacamata anti radiasi dewasa fashion pria dan wanita terbaru 98029 - Black,"seller ramah, pengiriman cepat. gak nyangka ternyata paketnya bagus banget kacamatanya memang sangat berguna buat orang sering pakai hp.????",Positive,Happy,5
Household,GM Bear Alat Pel Lantai Ultra Mop Aclima 1354-Spin Mop Mint,"warnanya lucu, kecil, ringan. tp jd keliatan ga kokoh kayak mudah rusak. barang datangnya kayak ga baru, banyak yg lecet body embernya. tangkainya mesti wrapping biar ga gesek body ember",Negative,Fear,2
Kids and Baby Fashion,BAJU SETELAN ANAK LAKI-LAKI ASTRONOT UK 1-10 TAHUN - 3 TAHUN,sablonnya jelek bgttttt,Negative,Anger,1
Muslim Fashion,elzatta Obelia Samida - 309,"padahal berekspektasi tinggi beli sini official store nya, eh tapi ternyata yg dikirim ga sesuai sama warna beli warna cream yg kirim warna apaan.. kecewa bgt jujur ga konfirmasi dulu saya kalo mau ganti warna lain kali amanah kak, jangan kirim barang yg ga sesuai warna, kalo emang stock habis konfirmasi dulu hehehe makasih",Negative,Sadness,2
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,"alhamdulillah paketan sudah sampai, sesuai gambar nya, trimakasih ??????",Positive,Happy,4
Computers and Laptops,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,"ampun dah packing terasal yg pernah gua terima, klu patah gimana, awas isinya rusak pas gua pake",Negative,Fear,2
Tour and Travel,Sim Card Eropa 30 Hari | Europe Simcard 30 Days Include Swiss - 8GB,"pelayanan top , after sales service bagus ????????",Positive,Love,5
Toys and Hobbies,Jumping Pirates Roulette Family Game,"barang rusak ga berfungsi sama sekali� ga bisa mainin sama sekali, parahhh",Negative,Anger,1
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,"barang sesuai pesanan, kualitas tidak diragukan walaupun harus berulang kali ngecatnya, harga bersaing, semoga awet",Positive,Happy,5
Health,Blackmores Bio C 1000mg (90),"recomended pelayanan memuaskan, respon & pengiriman cepat",Positive,Love,5
Carpentry,YJ-01 Nano Spray Gun Disinfectant Wireless 800 ml,spray tdk sesuai gambar..semprotannya spt mainan pistol anak2,Negative,Fear,1
Phones and Tablets,Obeng Pembuka Tool Set Repair Opening Tools iPhone 5 5S 6 6S Plus,super kereen seller deh ini. terima kasih bantuannya,Positive,Love,5
Animal Care,Glofish Tetra / Glow in The Dark / Ikan Hias Air Tawar Aquascape - Biru,jelek,Negative,Anger,5
Household,COOGER Rak Jemuran Stainless Steel 4 Susun Rak Pengering Serbaguna,barang dikirimkan tidak dapat berfungsi baik. 6lonjor pipa pendek sehingga tidak dapat dipasang. baut juga tidak lengkap,Negative,Fear,1
Toys and Hobbies,Pokeball,"gw pesen apa dikasih warna apa, gila ni yg jual",Negative,Anger,1
Mother and Baby,"MOOIMOM Casual Hipseat Carrier Gendongan Bayi - 3 - 36 Bulan, Abu-abu",penjual tidak ramah,Negative,Anger,1
Women's Fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L",pengiriman lama sekali. respon penjual jg lambat,Negative,Sadness,2
Kitchen,"Tatakan roda tabung gas elpiji, galon air,serbaguna troy MASPION","ok barangnya. murah meriah, gampang pindah-pindahin gas, galon, dll",Positive,Happy,5
Mother and Baby,PAKET INTIME Baby Bath Tub / Bak Mandi Bayi + POMPA - Biru Muda,kusutt datengnya pink.. padahal sudah d notr biruu.. ga bisa baca kayanya ni penjual..,Negative,Anger,1
Health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,"aromanya aneh, tidak seperti lemongrass yg pernah saya beli",Negative,Sadness,2
Health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,warna kuning hanya samar2 spt warna putih saja.kecewa tdk spt gambar dikotak,Negative,Sadness,3
Phones and Tablets,"Iphone XR Garansi Resmi Ibox - Hitam, 64 New Package",barangnya original ??. garansi ibox. imei terdaftar kemenperin. masih greenpeel. barangnya mulus. sinyal aman. berfungsi baik.,Positive,Happy,4
Kitchen,OXONE Black Marble Knife Set OX-607,"packing aman, produk sesuai. kualitas produk bagus.",Positive,Happy,5
Men's Fashion,Celana Pendek Surfing Boxer Pantai/ Celana Tidur Pria - RANDOM,"bahan bagus,sesuai pesanan,packing rapi,recommended seller",Positive,Love,5
Electronics,NO TOUCH BUTTON ACCESS DOOR LIFT TOUCHLESS INFRARED SENSOR 12V-24V - POLOS,pengiriman lambat toko gak ramah dalam komunikasi,Negative,Fear,2
Health,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,"baik, cepat pengiriman",Positive,Happy,5
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",proses cepat.. celana lumayan bagus... makasih selleer,Positive,Happy,5
Beauty,Garnier Men Complete Package Mask Pack of 9,"belum dicoba, pengiriman lama",Negative,Anger,4
Animal Care,Spray Obat Kulit Scabies Demodex Jamur Kutu Anjing Kucing Hewan 100ml - Spray 60ml,"pembelian kedua, semoga sehat lagi kucingnya",Positive,Love,5
Animal Care,Promo: BOLT makanan kucing kering rasa Tuna REPACK,paking tidak rapih jebol,Negative,Fear,1
Movies and Music,Phantom Power Microphone 1 Channel 48V Supply for Condenser Microphone - Tanpa Kabel,gak bisa dipake bunyi kemeresek,Negative,Fear,2
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random","sesuai randomnya, bahan sesuai expektasi. terima kasih",Positive,Love,4
Kitchen,ES Rak Serbaguna Rak Dapur Tingkat Rak Kantor Rak Susun Rak 5 Tingkat - Silver,"over price dgn kualitas barang yg tidak kokoh melorot2 . seller saya review jujur jgn sembarangan bilang gak jujur! harga anda sama kualitas gak sesuai. yg gak jujur adalah anda sendiri yg membujuk saya via chat merubah review iming2 free gift, saya tolak krn membohongi diri saya sendiri. berarti gak semua review asli mgkn sebagian bujukan seller merubah review spy terlihat bagus pdhl mgkn kasusnya sama saya kecewa dgn produk yg over price!",Negative,Anger,1
Carpentry,BARDI Smart PLUG WiFi Wireless Colokan - IoT Smart Home Colokan Steker,kesekian kali beli disini mantap,Positive,Love,5
Other Products,PACKING DUS + BUBBLE - TAMBAHAN DUS + BUBBLE,rqpihhhhhhhhhhhhhhhh,Positive,Love,5
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,"terimakasih banyak toko ini... saya kelupaan beli lilin ultah... baru hari h-1 acara... syukur puji tuhan lilin bisa sampai tepat waktu, padahal dikirim keluar kota....",Positive,Love,5
Computers and Laptops,ADAPTOR CHARGER MONITOR LCD LED TV LG merek LG 19V ORIGINAL,"barang bagus, seller ramah..",Positive,Happy,5
Sport,"TONGKAT BASEBALL STICK BAT KASTI PEMUKUL SPEEDS 28 LX-002-2 - Gold, 25 Inch 002-1",mantaapp!????????,Positive,Love,5
Camera,Soft Shutter Button Release Cekung Concave Mirrorless Tombol - Merah,gampang lepas nge-grip new fujifilm x-t3 saya,Negative,Sadness,2
Other Products,PACKING DUS + BUBBLE - TAMBAHAN DUS + BUBBLE,jelek sekali packingnya...hand body saya tumpah...,Negative,Fear,1
Carpentry,Filter Air REMAX / Saringan Air / Filter Keran Air,barang sesuai datang selamat,Positive,Happy,5
Muslim Fashion,HIJAB VOAL |VOAL ULTRAFINE | LUNA VOAL YOUTHSCARF (basic colour) - LV-DENIM,kecewa berat sama pedagang.warna yg dibeli kosong dikirim tanpa konfirmasi.pdhl sy sudh minta d cancel.sudh dikirim baru bilang warna habis.pdhl harga lumayan mahal.dikirim warna senada 4pcs.emang sy mau buat seragaman.,Negative,Sadness,1
Computers and Laptops,Fantech OCA258 / OC-A258 Kursi Kerja Kantor Premium Office Chair - Pink,mantab minnn pengiriman jam 5 sore masih gasss ????,Positive,Love,5
Health,Imboost Tablet Daya Tahan Tubuh - 1 Strip @10 Tablet,"produk mantap, sesuai deskripsi foto, seller garcep, tokopedia terbaik ????mampir-mampir lapak kita juga gaes produk bagus harga spesial lainnya ??",Positive,Happy,5
Office & Stationery,Cable Ties Nylon Kabel Tis Pengikat Nilon Joyko - CBT-9 10cm,pengiriman lambat polllllll!!! ga pantes official store.,Negative,Anger,1
Other Products,"FULL SET BAKO BERKUALITAS AA, ALAT SLOROK BIRU - MlllLL BIASA",mantap ..dislorikin ..bro,Positive,Love,5
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,pengiriman cepat bgt..mantap. sukses selalu yaaa,Positive,Happy,5
Party Supplies and Craft,Kukakey Strap Gantungan Kunci Mobil Motor Bracelet Cars Key Chain Rope - Short Black,diphoto penjepit buka tutup ..pas dikirim nggak,Negative,Fear,1
Party Supplies and Craft,Kardus untuk keamanan packing,toko berstatus official store toko tidak profesional... saya chatt ketersediaan barang tanggal 10 desember jam 2 pagi jawab admin barang ready jam 8 pagi. seketika saya toko anda tidak akan melayani buyer memberi rating jelek sementara toko anda sendiri tidak proferional...order... ternyata sampai sore barang tidak kirim baru tanggal 11 desember jam 10 siang info kalau barang kosong.. order saya baru kirim tanggal 12 desember.. anda menyarankan order packing tambahan demi keamanan saat pengiriman sudah saya penuhi... padhal toko lain tanpa biaya tambahan packing sudah menggunakan kardus itupun harganya barangnya murah... buyer saya cukup sekali saja transaksi toko ini... terima kasih....,Negative,Fear,1
