Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,text_len,text_norm,text_no_stop
Carpentry,Mata Bor Set + Fisher - Mata Bor Besi Kayu Beton - Mata Bor JLD Tool,Jakarta Utara,129000,4.8,352,243,5,Packaging aman dan bagus. Barang sesuai deskripsi.,Positive,Happy,7,packaging aman dan bagus. barang sesuai deskripsi.,packaging aman bagus. barang sesuai deskripsi.
Carpentry,Mata Bor Set + Fisher - Mata Bor Besi Kayu Beton - Mata Bor JLD Tool,Jakarta Utara,129000,4.8,352,243,5,"mantab, barangnya kokoh kualitas Ok,mau pesen satu lagi",Positive,Happy,8,"mantab, barangnya kokoh kualitas ok,mau pesen satu lagi","mantab, barangnya kokoh kualitas ok,mau pesen satu lagi"
Carpentry,Mata Bor Set + Fisher - Mata Bor Besi Kayu Beton - Mata Bor JLD Tool,Jakarta Utara,129000,4.8,352,243,5,waahh keren n' mantap barangnya..pengiriman cepet banget cuma 1 hari udah nyampe..thanks gan,Positive,Happy,13,waahh keren n' mantap barangnya..pengiriman cepet banget cuma 1 hari udah nyampe..thanks gan,waahh keren n' mantap barangnya..pengiriman cepet banget cuma 1 hari nyampe..thanks gan
Carpentry,Mata Bor Set + Fisher - Mata Bor Besi Kayu Beton - Mata Bor JLD Tool,Jakarta Utara,129000,4.8,352,243,5,"Barang sesuai dgn pesanan, seller responsif, pengiriman cepat. Terimakasih seller dan tokopedia, smg sukses selalu.",Positive,Happy,15,"barang sesuai dgn pesanan, seller responsif, pengiriman cepat. terimakasih seller dan tokopedia, smg sukses selalu.","barang sesuai dgn pesanan, seller responsif, pengiriman cepat. terimakasih seller tokopedia, smg sukses selalu."
Carpentry,Mata Bor Set + Fisher - Mata Bor Besi Kayu Beton - Mata Bor JLD Tool,Jakarta Utara,129000,4.8,352,243,5,paket tlh diterima dgn keadaan baik. kemasan rapi dan rajin. Terima Kasih semoga sukses.,Positive,Happy,14,paket tlh diterima dgn keadaan baik. kemasan rapi dan rajin. terima kasih semoga sukses.,paket tlh diterima dgn keadaan baik. kemasan rapi rajin. terima kasih semoga sukses.
Carpentry,Semprotan Air,Kab. Sleman,12500,4.7,1522,379,5,Efektif membunuh hama. Barang sesuai deskripsi. Packaging aman dan bagus.,Positive,Happy,10,efektif membunuh hama. barang sesuai deskripsi. packaging aman dan bagus.,efektif membunuh hama. barang sesuai deskripsi. packaging aman bagus.
Carpentry,Toolset ToolKit Dengan Box 16 Pcs HJ-C016,Jakarta Utara,179000,4.6,877,574,5,"mantap, barang oke",Positive,Happy,3,"mantap, barang oke","mantap, barang oke"
Carpentry,Toolset ToolKit Dengan Box 16 Pcs HJ-C016,Jakarta Utara,179000,4.6,877,574,5,"pengiriman cepat, barangnya lengkap sesuai pesanan",Positive,Happy,6,"pengiriman cepat, barangnya lengkap sesuai pesanan","pengiriman cepat, barangnya lengkap sesuai pesanan"
Carpentry,Toolset ToolKit Dengan Box 16 Pcs HJ-C016,Jakarta Utara,179000,4.6,877,574,5,Proses cepat produk berfungsi dgn baik,Positive,Happy,6,proses cepat produk berfungsi dgn baik,proses cepat produk berfungsi dgn baik
Carpentry,Charger Aki Portable 12V/2A Mobil | Motor,Jakarta Barat,98000,4.9,2987,911,5,barang bisa digunakan dengan sesuai fungsi nya terimakasih,Positive,Happy,8,barang bisa digunakan dengan sesuai fungsi nya terimakasih,barang bisa digunakan sesuai fungsi terimakasih
Carpentry,Charger Aki Portable 12V/2A Mobil | Motor,Jakarta Barat,98000,4.9,2987,911,5,"Alhamdulillah paketan datang dgn cepat dan penjualannya ramah , semoga tambah sukses",Positive,Happy,12,"alhamdulillah paketan datang dgn cepat dan penjualannya ramah , semoga tambah sukses","alhamdulillah paketan datang dgn cepat penjualannya ramah , semoga tambah sukses"
Carpentry,Charger Aki Portable 12V/2A Mobil | Motor,Jakarta Barat,98000,4.9,2987,911,5,"Cas aki berfungsi baik. aki yg masih bagus pasti bisa dicas. lumayan drpd titip cas pinggir jalan mending py sendiri. Semoga awet, sukses terus buat seller.",Positive,Happy,26,"cas aki berfungsi baik. aki yg masih bagus pasti bisa dicas. lumayan drpd titip cas pinggir jalan mending py sendiri. semoga awet, sukses terus buat seller.","cas aki berfungsi baik. aki yg masih bagus pasti bisa dicas. lumayan drpd titip cas pinggir jalan mending py sendiri. semoga awet, sukses terus buat seller."
Carpentry,Charger Aki Portable 12V/2A Mobil | Motor,Jakarta Barat,98000,4.9,2987,911,5,barang bagus cepat sampai aman,Positive,Happy,5,barang bagus cepat sampai aman,barang bagus cepat sampai aman
Carpentry,Filter Air REMAX / Saringan Air / Filter Keran Air,Jakarta Barat,59800,4.9,5212,2639,5,Efektif menyaring kotoran. manteb lah. jadi. jernih banget ini air,Positive,Happy,10,efektif menyaring kotoran. manteb lah. jadi. jernih banget ini air,efektif menyaring kotoran. manteb lah. jadi. jernih banget air
Carpentry,Filter Air REMAX / Saringan Air / Filter Keran Air,Jakarta Barat,59800,4.9,5212,2639,5,Produk Original. Efektif menyaring kotoran. Produk berfungsi dengan baik. Barang Sesuai Deskripsi.,Positive,Happy,12,produk original. efektif menyaring kotoran. produk berfungsi dengan baik. barang sesuai deskripsi.,produk original. efektif menyaring kotoran. produk berfungsi baik. barang sesuai deskripsi.
Carpentry,Filter Air REMAX / Saringan Air / Filter Keran Air,Jakarta Barat,59800,4.9,5212,2639,4,Sangat mudah pemasangannya,Positive,Happy,3,sangat mudah pemasangannya,sangat mudah pemasangannya
Carpentry,Filter Air REMAX / Saringan Air / Filter Keran Air,Jakarta Barat,59800,4.9,5212,2639,5,barang sesuai dan datang dengan selamat,Positive,Happy,6,barang sesuai dan datang dengan selamat,barang sesuai datang selamat
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,Jakarta Pusat,264100,4.8,6223,1936,5,Barang Sesuai Deskripsi. Produk Original. Packaging Bagus.,Positive,Happy,7,barang sesuai deskripsi. produk original. packaging bagus.,barang sesuai deskripsi. produk original. packaging bagus.
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,Jakarta Pusat,264100,4.8,6223,1936,5,Barang Sesuai Deskripsi. Produk Original. Warna awet. Packaging Bagus.,Positive,Happy,9,barang sesuai deskripsi. produk original. warna awet. packaging bagus.,barang sesuai deskripsi. produk original. warna awet. packaging bagus.
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,Jakarta Pusat,264100,4.8,6223,1936,5,"mantap, sesuai, cepat sampai, kualitas cakep juga",Positive,Happy,7,"mantap, sesuai, cepat sampai, kualitas cakep juga","mantap, sesuai, cepat sampai, kualitas cakep juga"
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,Jakarta Pusat,264100,4.8,6223,1936,5,"Adminnya ramah bgt asli, nanya apa aja dijawabnya gercep bgt",Positive,Happy,10,"adminnya ramah bgt asli, nanya apa aja dijawabnya gercep bgt","adminnya ramah bgt asli, nanya apa dijawabnya gercep bgt"
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,Jakarta Pusat,264100,4.8,6223,1936,5,"cat nya mantap, pengirimannya cepet. ??????",Positive,Happy,6,"cat nya mantap, pengirimannya cepet. ??????","cat mantap, pengirimannya cepet. ??????"
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,Jakarta Pusat,264100,4.8,6223,1936,5,"alhamdulillah pesanan cat sudah sampai, diproses dengan cepat, ditanggapi dengan baik.",Positive,Happy,11,"alhamdulillah pesanan cat sudah sampai, diproses dengan cepat, ditanggapi dengan baik.","alhamdulillah pesanan cat sudah sampai, diproses cepat, ditanggapi baik."
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,Jakarta Pusat,264100,4.8,6223,1936,5,"Barang sesuai pesanan, kualitas tidak diragukan walaupun harus berulang kali ngecatnya, harga bersaing, semoga awet",Positive,Happy,15,"barang sesuai pesanan, kualitas tidak diragukan walaupun harus berulang kali ngecatnya, harga bersaing, semoga awet","barang sesuai pesanan, kualitas tidak diragukan walaupun harus berulang kali ngecatnya, harga bersaing, semoga awet"
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,Jakarta Pusat,264100,4.8,6223,1936,5,"kwalitas bagus,harga terjangkau",Positive,Happy,3,"kwalitas bagus,harga terjangkau","kwalitas bagus,harga terjangkau"
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,Jakarta Pusat,264100,4.8,6223,1936,5,"Harga affordable, respon seller cepat langsung kirim. Warna sesuai dan cat ga ngapur. Mantab",Positive,Happy,14,"harga affordable, respon seller cepat langsung kirim. warna sesuai dan cat ga ngapur. mantab","harga affordable, respon seller cepat langsung kirim. warna sesuai cat ga ngapur. mantab"
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,Jakarta Pusat,264100,4.8,6223,1936,5,bagus cat nya mantab dah,Positive,Happy,5,bagus cat nya mantab dah,bagus cat mantab dah
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,Jakarta Pusat,264100,4.8,6223,1936,5,harga murah qualitas ok respon cepat pengiriman cepat,Positive,Happy,8,harga murah qualitas ok respon cepat pengiriman cepat,harga murah qualitas ok respon cepat pengiriman cepat
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,Jakarta Pusat,264100,4.8,6223,1936,5,"respon seller sangat baik, catnya tidak berbau, warnanya sesuai order cheese cruse. pakingnya sangat baik. semoga pas diaplikasikan tidak mengecewakan hasilnya. gosend nya juga tepat waktu. Terima kasih ????",Positive,Happy,29,"respon seller sangat baik, catnya tidak berbau, warnanya sesuai order cheese cruse. pakingnya sangat baik. semoga pas diaplikasikan tidak mengecewakan hasilnya. gosend nya juga tepat waktu. terima kasih ????","respon seller sangat baik, catnya tidak berbau, warnanya sesuai order cheese cruse. pakingnya sangat baik. semoga pas diaplikasikan tidak mengecewakan hasilnya. gosend juga tepat waktu. terima kasih ????"
Carpentry,Sticker Wallpaper Dinding 3d Foam Bata Putih dekorasiWallpaper Dinding - Putih,Kota Bekasi,3300,4.8,96600,2739,5,Produk Original. Barang Sesuai Deskripsi. Bahan tebal. ponakan saya suka,Positive,Happy,10,produk original. barang sesuai deskripsi. bahan tebal. ponakan saya suka,produk original. barang sesuai deskripsi. bahan tebal. ponakan saya suka
Carpentry,Sticker Wallpaper Dinding 3d Foam Bata Putih dekorasiWallpaper Dinding - Putih,Kota Bekasi,3300,4.8,96600,2739,5,"mantapp murah thanks kak, thanks abang kurir langsung di Pasang??",Positive,Happy,10,"mantapp murah thanks kak, thanks abang kurir langsung di pasang??","mantapp murah thanks kak, thanks abang kurir langsung pasang??"
Carpentry,Sticker Wallpaper Dinding 3d Foam Bata Putih dekorasiWallpaper Dinding - Putih,Kota Bekasi,3300,4.8,96600,2739,5,"pengiriman cepat, barangnya oke ?? Sesuai Deskripsi. terimakasih.",Positive,Happy,8,"pengiriman cepat, barangnya oke ?? sesuai deskripsi. terimakasih.","pengiriman cepat, barangnya oke ?? sesuai deskripsi. terimakasih."
Carpentry,Sticker Wallpaper Dinding 3d Foam Bata Putih dekorasiWallpaper Dinding - Putih,Kota Bekasi,3300,4.8,96600,2739,5,"Bahan tebal. Barang Sesuai Deskripsi, pengiriman cepat",Positive,Happy,7,"bahan tebal. barang sesuai deskripsi, pengiriman cepat","bahan tebal. barang sesuai deskripsi, pengiriman cepat"
Carpentry,Sticker Wallpaper Dinding 3d Foam Bata Putih dekorasiWallpaper Dinding - Putih,Kota Bekasi,3300,4.8,96600,2739,5,sudah dipasang & bagus deh....,Positive,Happy,5,sudah dipasang & bagus deh....,sudah dipasang & bagus deh....
Carpentry,Sticker Wallpaper Dinding 3d Foam Bata Putih dekorasiWallpaper Dinding - Putih,Kota Bekasi,3300,4.8,96600,2739,5,Produk Original. Barang Sesuai Deskripsi. Bahan tebal. keren..,Positive,Happy,8,produk original. barang sesuai deskripsi. bahan tebal. keren..,produk original. barang sesuai deskripsi. bahan tebal. keren..
Carpentry,Sticker Wallpaper Dinding 3d Foam Bata Putih dekorasiWallpaper Dinding - Putih,Kota Bekasi,3300,4.8,96600,2739,5,pengiriman cepat Barang Sesuai Deskripsi. terimakasih.,Positive,Happy,6,pengiriman cepat barang sesuai deskripsi. terimakasih.,pengiriman cepat barang sesuai deskripsi. terimakasih.
Carpentry,Kepala Portable Gas Torch Flame Gun Las Blow Torch Pematik Gas.,Jakarta Utara,21123,4.9,7634,1361,1,lamaa pengiriman,Negative,Sadness,2,lamaa pengiriman,lamaa pengiriman
Carpentry,Kepala Portable Gas Torch Flame Gun Las Blow Torch Pematik Gas.,Jakarta Utara,21123,4.9,7634,1361,1,Pelatuk kurang bagus. Sudah tidak mau nyala sekarang,Negative,Sadness,8,pelatuk kurang bagus. sudah tidak mau nyala sekarang,pelatuk bagus. sudah tidak mau nyala sekarang
Carpentry,Semprotan Air,Kab. Sleman,12500,4.7,1522,379,1,baru dipasang sdh tdk berfungsi,Negative,Sadness,5,baru dipasang sdh tdk berfungsi,baru dipasang sdh tdk berfungsi
Carpentry,Semprotan Air,Kab. Sleman,12500,4.7,1522,379,1,besi pengganjal ga ada...jd ga bisa mengunci...,Negative,Sadness,7,besi pengganjal ga ada...jd ga bisa mengunci...,besi pengganjal ga ada...jd ga bisa mengunci...
Carpentry,Toolset ToolKit Dengan Box 16 Pcs HJ-C016,Jakarta Utara,179000,4.6,877,574,1,"plastik, yah ada harga ada kualitas",Negative,Sadness,6,"plastik, yah ada harga ada kualitas","plastik, yah harga kualitas"
Carpentry,Toolset ToolKit Dengan Box 16 Pcs HJ-C016,Jakarta Utara,179000,4.6,877,574,1,kualitas barangnya mengecewakan,Negative,Sadness,3,kualitas barangnya mengecewakan,kualitas barangnya mengecewakan
Carpentry,Toolset ToolKit Dengan Box 16 Pcs HJ-C016,Jakarta Utara,179000,4.6,877,574,3,"gak sesuai expektasi dengan bahan toolsnya... dari gambar terlihat kuat, tapi pas sampai seperti besi gak kokoh... karena dapat harga murah, jadi gak terlalu kecewa... klo dengan harga asli 100 rb keatas... pasti saya kecewa belinya... mending pasang harga yang wajar ya...",Negative,Sadness,42,"gak sesuai expektasi dengan bahan toolsnya... dari gambar terlihat kuat, tapi pas sampai seperti besi gak kokoh... karena dapat harga murah, jadi gak terlalu kecewa... klo dengan harga asli 100 rb keatas... pasti saya kecewa belinya... mending pasang harga yang wajar ya...","gak sesuai expektasi bahan toolsnya... gambar terlihat kuat, tapi pas sampai seperti besi gak kokoh... dapat harga murah, gak terlalu kecewa... klo harga asli 100 rb keatas... pasti saya kecewa belinya... mending pasang harga wajar ya..."
Carpentry,Charger Aki Portable 12V/2A Mobil | Motor,Jakarta Barat,98000,4.9,2987,911,1,"baru di colok listrik nya kok lampu batre nya udh full semua y, belum juga di cas ke aki.. tidak berfungsi y alat nya",Negative,Sadness,24,"baru di colok listrik nya kok lampu batre nya udh full semua y, belum juga di cas ke aki.. tidak berfungsi y alat nya","baru colok listrik kok lampu batre udh full semua y, belum juga cas aki.. tidak berfungsi y alat"
Carpentry,Charger Aki Portable 12V/2A Mobil | Motor,Jakarta Barat,98000,4.9,2987,911,1,ga berfungsi kecewa bgt,Negative,Sadness,4,ga berfungsi kecewa bgt,ga berfungsi kecewa bgt
Carpentry,Charger Aki Portable 12V/2A Mobil | Motor,Jakarta Barat,98000,4.9,2987,911,2,tidak berfungsi untuk aki normal padahal baru beli langsung di cas LED indikator nya ngga jalan,Negative,Sadness,16,tidak berfungsi untuk aki normal padahal baru beli langsung di cas led indikator nya ngga jalan,tidak berfungsi aki normal padahal baru beli langsung cas led indikator ngga jalan
Carpentry,Filter Air REMAX / Saringan Air / Filter Keran Air,Jakarta Barat,59800,4.9,5212,2639,1,"- Bocor dari sambungan karet ke keran - dan Bocor dri tengah2 tempat drat karna gk rapat, mau di rapatkan gk bisa karna terasa sudah mentok",Negative,Sadness,26,"- bocor dari sambungan karet ke keran - dan bocor dri tengah2 tempat drat karna gk rapat, mau di rapatkan gk bisa karna terasa sudah mentok","- bocor sambungan karet keran - bocor dri tengah2 tempat drat karna gk rapat, mau rapatkan gk bisa karna terasa sudah mentok"
Carpentry,Filter Air REMAX / Saringan Air / Filter Keran Air,Jakarta Barat,59800,4.9,5212,2639,2,Awal awal aliran air lancar lama lama kecil sekali,Negative,Sadness,9,awal awal aliran air lancar lama lama kecil sekali,awal awal aliran air lancar lama lama kecil sekali
Carpentry,Filter Air REMAX / Saringan Air / Filter Keran Air,Jakarta Barat,59800,4.9,5212,2639,2,"mungkin karena filternya terlalu canggih, jadi air yang keluar jadi kecil banget.",Negative,Sadness,12,"mungkin karena filternya terlalu canggih, jadi air yang keluar jadi kecil banget.","mungkin filternya terlalu canggih, air keluar kecil banget."
Carpentry,Lem sepatu super kuat bening(transparant) 100ml Dyron,Kota Depok,33500,4.8,4507,2168,1,ternyata lem pipa. tidak begitu rekat ngelem sepatu. sangat kecewa,Negative,Sadness,10,ternyata lem pipa. tidak begitu rekat ngelem sepatu. sangat kecewa,ternyata lem pipa. tidak begitu rekat ngelem sepatu. sangat kecewa
Carpentry,Lem sepatu super kuat bening(transparant) 100ml Dyron,Kota Depok,33500,4.8,4507,2168,1,lem gak kuat,Negative,Sadness,3,lem gak kuat,lem gak kuat
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,Jakarta Pusat,264100,4.8,6223,1936,1,"Mengecewakan,produk encer jadi harus mengecat berkali2 hingga 4x,memang harga menentukan kwalitas..!!",Negative,Sadness,11,"mengecewakan,produk encer jadi harus mengecat berkali2 hingga 4x,memang harga menentukan kwalitas..!!","mengecewakan,produk encer harus mengecat berkali2 hingga 4x,memang harga menentukan kwalitas..!!"
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,Jakarta Pusat,264100,4.8,6223,1936,1,"Kualitas buruk sekali, isi juga tidak penuh. Sudah lapis 4x juga tetap saja tidak merata hasilnya, kami jadi rugi bayar ongkos tukang. Lebih baik beli cat merk lain saja deh, harga memang tidak pernah bohong...",Negative,Sadness,35,"kualitas buruk sekali, isi juga tidak penuh. sudah lapis 4x juga tetap saja tidak merata hasilnya, kami jadi rugi bayar ongkos tukang. lebih baik beli cat merk lain saja deh, harga memang tidak pernah bohong...","kualitas buruk sekali, isi juga tidak penuh. sudah lapis 4x juga tetap saja tidak merata hasilnya, kami rugi bayar ongkos tukang. baik beli cat merk lain saja deh, harga memang tidak pernah bohong..."
Carpentry,Sticker Wallpaper Dinding 3d Foam Bata Putih dekorasiWallpaper Dinding - Putih,Kota Bekasi,3300,4.8,96600,2739,1,"Sy pesan yg gold tengah,tp yg datang putih,barang gak sesuai,kecewa",Negative,Sadness,10,"sy pesan yg gold tengah,tp yg datang putih,barang gak sesuai,kecewa","sy pesan yg gold tengah,tp yg datang putih,barang gak sesuai,kecewa"
